"World",21877,22486,23398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"country",2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
"Kenya","7.6","8.8","8.7","7.7707761040485845","7.7707761040485845","7.936722321457491","8.102668538866398","8.268614756275305","8.434560973684214","8.60050719109312","8.766453408502027","8.932399625910934","9.09834584331984","9.264292060728748","9.430238278137654","9.596184495546561","9.762130712955468","9.928076930364375","10.094023147773282","10.259969365182188","10.425915582591097","10.591861800000004","10.75780801740891","10.923754234817817","11.089700452226724","11.255646669635631","11.421592887044538","11.587539104453445","11.753485321862351","11.919431539271258","12.085377756680165","12.251323974089072","12.417270191497979","12.583216408906885"
"Kiribati",0,0,0,"0.027679934827935234","0.027679934827935234","0.02835998791497977","0.029040041002024303","0.029720094089068838","0.030400147176113373","0.031080200263157907","0.03176025335020244","0.03244030643724698","0.03312035952429151","0.033800412611336046","0.03448046569838058","0.035160518785425116","0.03584057187246965","0.036520624959514185","0.037200678046558716","0.037880731133603254","0.038560784220647785","0.039240837307692324","0.039920890394736855","0.04060094348178139","0.041280996568825924","0.04196104965587046","0.042641102742914994","0.04332115582995953","0.04400120891700406","0.044681262004048594","0.04536131509109313","0.046041368178137664","0.0467214212651822","0.04740147435222673"
"Kosovo",4,"4.6","4.6","4.304537122132255","4.304537122132255","4.447893407557356","4.5912496929824576","4.734605978407559","4.87796226383266","5.021318549257761","5.164674834682862","5.308031120107963","5.4513874055330644","5.5947436909581665","5.738099976383268","5.881456261808369","6.02481254723347","6.168168832658571","6.311525118083672","6.454881403508773","6.598237688933875","6.741593974358977","6.884950259784078","7.028306545209179","7.17166283063428","7.315019116059381","7.458375401484482","7.6017316869095835","7.745087972334685","7.888444257759786","8.031800543184886","8.175156828609989","8.318513114035088","8.461869399460191"
"Kuwait",57,59,59,"58.54790889473686","58.54790889473686","59.92467268825913","61.301436481781394","62.67820027530366","64.05496406882592","65.4317278623482","66.80849165587045","68.18525544939273","69.562019242915","70.93878303643726","72.31554682995953","73.69231062348179","75.06907441700406","76.44583821052633","77.82260200404859","79.19936579757086","80.57612959109314","81.9528933846154","83.32965717813767","84.70642097165994","86.0831847651822","87.45994855870447","88.83671235222674","90.213476145749","91.59023993927127","92.96700373279354","94.3437675263158","95.72053131983807","97.09729511336035","98.4740589068826"
"Kyrgyzstan",11,11,12,"12.771764947368421","12.771764947368421","13.09571272874494","13.419660510121458","13.743608291497976","14.067556072874494","14.391503854251013","14.715451635627531","15.039399417004049","15.363347198380568","15.687294979757086","16.0112427611336","16.33519054251012","16.659138323886637","16.983086105263155","17.307033886639676","17.630981668016194","17.95492944939271","18.27887723076923","18.602825012145747","18.926772793522264","19.250720574898782","19.574668356275303","19.89861613765182","20.22256391902834","20.546511700404857","20.870459481781374","21.194407263157892","21.51835504453441","21.84230282591093","22.16625060728745"
"Laos","4.4","3.6","4.1","3.3652474385964926","3.3652474385964926","3.4664174143049946","3.5675873900134967","3.6687573657219987","3.769927341430501","3.871097317139003","3.972267292847505","4.073437268556007","4.174607244264508","4.27577721997301","4.376947195681512","4.478117171390014","4.579287147098516","4.680457122807018","4.7816270985155205","4.8827970742240225","4.983967049932525","5.085137025641027","5.186307001349529","5.287476977058031","5.388646952766533","5.489816928475035","5.590986904183537","5.692156879892039","5.793326855600541","5.894496831309043","5.995666807017545","6.096836782726047","6.198006758434549","6.299176734143051"
"Latvia","6.8","6.8",7,"8.841302832118762","8.841302832118762","9.06598426612686","9.290665700134957","9.515347134143054","9.740028568151152","9.964710002159247","10.189391436167345","10.414072870175442","10.63875430418354","10.863435738191637","11.088117172199734","11.312798606207831","11.537480040215929","11.762161474224026","11.986842908232124","12.21152434224022","12.436205776248318","12.660887210256416","12.885568644264511","13.110250078272609","13.334931512280706","13.559612946288803","13.7842943802969","14.008975814304998","14.233657248313095","14.458338682321193","14.68302011632929","14.907701550337388","15.132382984345485","15.357064418353582"
"Lebanon",16,18,18,"17.788509264507425","17.788509264507425","18.23793049932524","18.687351734143054","19.136772968960866","19.586194203778682","20.035615438596494","20.48503667341431","20.934457908232122","21.38387914304994","21.83330037786775","22.282721612685563","22.73214284750338","23.18156408232119","23.630985317139007","24.08040655195682","24.529827786774632","24.979249021592448","25.42867025641026","25.878091491228076","26.32751272604589","26.7769339608637","27.226355195681517","27.67577643049933","28.125197665317145","28.574618900134958","29.02404013495277","29.473461369770586","29.9228826045884","30.372303839406214","30.821725074224027"
"Lesotho","0.9","0.9","0.9","0.9037010616909584","0.9037010616909584","0.9292857564723349","0.9548704512537114","0.9804551460350879","1.0060398408164646","1.031624535597841","1.0572092303792175","1.082793925160594","1.1083786199419705","1.133963314723347","1.1595480095047237","1.1851327042861002","1.2107173990674767","1.2363020938488531","1.2618867886302296","1.287471483411606","1.3130561781929828","1.3386408729743593","1.3642255677557358","1.3898102625371123","1.4153949573184887","1.4409796520998652","1.466564346881242","1.4921490416626184","1.517733736443995","1.5433184312253714","1.5689031260067479","1.5944878207881246","1.620072515569501","1.6456572103508775"
"Liberia","0.3","0.3","0.3","0.08776093724696321","0.08776093724696321","0.07428365587044494","0.060806374493926785","0.047329093117408516","0.03385181174089025","0.02037453036437209","0.006897248987853821","-0.006580032388664336","-0.020057313765182605","-0.033534595141700874","-0.04701187651821903","-0.0604891578947373","-0.07396643927125546","-0.08744372064777373","-0.100921002024292","-0.11439828340081015","-0.12787556477732842","-0.1413528461538467","-0.15483012753036485","-0.16830740890688312","-0.18178469028340138","-0.19526197165991954","-0.2087392530364378","-0.22221653441295597","-0.23569381578947424","-0.2491710971659925","-0.26264837854251066","-0.27612565991902893","-0.2896029412955471","-0.30308022267206536"
"Libya",24,25,26,"26.826895318488535","26.826895318488535","27.37872129824562","27.930547278002706","28.48237325775979","29.034199237516876","29.58602521727396","30.137851197031047","30.68967717678813","31.241503156545214","31.7933291363023","32.34515511605939","32.89698109581647","33.448807075573555","34.000633055330646","34.55245903508773","35.10428501484481","35.656110994601896","36.20793697435899","36.75976295411607","37.31158893387315","37.86341491363024","38.41524089338732","38.96706687314441","39.518892852901494","40.07071883265858","40.62254481241566","41.174370792172745","41.726196771929835","42.27802275168692","42.829848731444"
"Lithuania",10,11,11,"13.295553945614039","13.295553945614039","13.624045973549258","13.95253800148448","14.281030029419703","14.609522057354926","14.938014085290149","15.266506113225372","15.594998141160595","15.923490169095817","16.25198219703104","16.580474224966263","16.908966252901486","17.23745828083671","17.56595030877193","17.894442336707154","18.222934364642377","18.5514263925776","18.879918420512823","19.208410448448046","19.53690247638327","19.86539450431849","20.193886532253714","20.522378560188937","20.85087058812416","21.179362616059382","21.507854643994605","21.836346671929828","22.16483869986505","22.493330727800274","22.821822755735496"
"Luxembourg","6.4","6.4","6.5","7.129621907557356","7.129621907557356","7.221088201079622","7.31255449460189","7.404020788124157","7.495487081646424","7.586953375168692","7.6784196686909585","7.769885962213225","7.861352255735493","7.95281854925776","8.044284842780028","8.135751136302295","8.227217429824561","8.31868372334683","8.410150016869096","8.501616310391363","8.593082603913631","8.684548897435898","8.776015190958166","8.867481484480432","8.958947778002699","9.050414071524967","9.141880365047234","9.2333466585695","9.324812952091769","9.416279245614035","9.507745539136303","9.59921183265857","9.690678126180837","9.782144419703105"
"Macau","5.1","5.2","5.4","4.868169899344131","4.868169899344131","5.002650526785427","5.137131154226722","5.2716117816680175","5.406092409109314","5.540573036550609","5.675053663991904","5.8095342914332","5.944014918874496","6.078495546315791","6.212976173757087","6.3474568011983825","6.481937428639678","6.616418056080974","6.750898683522269","6.885379310963565","7.019859938404861","7.154340565846156","7.288821193287451","7.423301820728747","7.557782448170042","7.692263075611339","7.826743703052634","7.96122433049393","8.095704957935226","8.230185585376521","8.364666212817816","8.499146840259112","8.633627467700409","8.768108095141704"
"Madagascar",2,"2.1","2.1","1.8266893535020245","1.8266893535020245","1.8699714989068827","1.9132536443117412","1.9565357897165994","1.9998179351214578","2.0431000805263158","2.086382225931174","2.1296643713360326","2.1729465167408906","2.216228662145749","2.2595108075506074","2.3027929529554654","2.346075098360324","2.389357243765182","2.4326393891700406","2.4759215345748986","2.519203679979757","2.5624858253846154","2.605767970789474","2.649050116194332","2.6923322615991903","2.7356144070040487","2.778896552408907","2.822178697813765","2.8654608432186235","2.908742988623482","2.95202513402834","2.9953072794331983","3.0385894248380567","3.081871570242915"
"Malawi",2,"1.9","1.5","2.143233975606613","2.143233975606613","2.191065723993253","2.2388974723798927","2.2867292207665324","2.334560969153172","2.382392717539812","2.4302244659264516","2.4780562143130913","2.525887962699731","2.5737197110863703","2.62155145947301","2.6693832078596498","2.7172149562462895","2.7650467046329292","2.812878453019569","2.8607102014062087","2.9085419497928484","2.956373698179488","3.004205446566128","3.052037194952767","3.099868943339407","3.1477006917260466","3.1955324401126863","3.243364188499326","3.291195936885966","3.3390276852726055","3.3868594336592452","3.434691182045885","3.4825229304325247","3.5303546788191644"
"Malaysia",137,144,147,"141.39427519028342","141.39427519028342","145.19598309311743","148.99769099595144","152.79939889878546","156.60110680161947","160.40281470445345","164.20452260728746","168.00623051012147","171.80793841295548","175.6096463157895","179.4113542186235","183.2130621214575","187.01477002429152","190.81647792712553","194.61818582995954","198.41989373279355","202.22160163562756","206.02330953846158","209.82501744129556","213.62672534412957","217.42843324696358","221.2301411497976","225.0318490526316","228.8335569554656","232.63526485829962","236.43697276113363","240.23868066396764","244.04038856680165","247.84209646963564","251.64380437246967"
"Maldives","0.6","0.6","0.6","0.4628240346963565","0.4628240346963565","0.4771911378137654","0.49155824093117434","0.5059253440485831","0.5202924471659921","0.534659550283401","0.5490266534008099","0.5633937565182188","0.5777608596356277","0.5921279627530366","0.6064950658704455","0.6208621689878544","0.6352292721052634","0.6495963752226722","0.6639634783400812","0.67833058145749","0.692697684574899","0.7070647876923079","0.7214318908097168","0.7357989939271257","0.7501660970445346","0.7645332001619435","0.7789003032793524","0.7932674063967613","0.8076345095141703","0.8220016126315792","0.8363687157489881","0.850735818866397","0.8651029219838059","0.8794700251012149"
"Mali","2.1","2.7",3,"1.854085761808368","1.854085761808368","1.9097212132253718","1.9653566646423761","2.02099211605938","2.0766275674763843","2.132263018893388","2.187898470310392","2.2435339217273964","2.2991693731444003","2.3548048245614046","2.4104402759784085","2.466075727395413","2.5217111788124167","2.5773466302294206","2.632982081646425","2.6886175330634288","2.744252984480433","2.799888435897437","2.855523887314441","2.911159338731445","2.966794790148449","3.0224302415654534","3.0780656929824572","3.1337011443994616","3.1893365958164654","3.2449720472334693","3.3006074986504736","3.3562429500674775","3.411878401484482","3.4675138529014857"
"Malta","2.1","2.3","2.3","2.399667393319838","2.399667393319838","2.4457886611336033","2.4919099289473685","2.5380311967611338","2.584152464574899","2.6302737323886642","2.6763950002024295","2.7225162680161943","2.7686375358299595","2.8147588036437248","2.86088007145749","2.9070013392712553","2.9531226070850205","2.9992438748987857","3.0453651427125505","3.091486410526316","3.137607678340081","3.1837289461538463","3.2298502139676115","3.2759714817813768","3.322092749595142","3.368214017408907","3.414335285222672","3.4604565530364373","3.5065778208502025","3.5526990886639678","3.598820356477733","3.6449416242914983","3.691062892105263","3.7371841599190283"
"Martinique","1.3","1.4","1.4","1.674958726645749","1.674958726645749","1.7097656579878542","1.7445725893299595","1.7793795206720648","1.81418645201417","1.8489933833562753","1.8838003146983806","1.9186072460404857","1.953414177382591","1.9882211087246964","2.0230280400668015","2.057834971408907","2.092641902751012","2.1274488340931175","2.162255765435223","2.197062696777328","2.231869628119433","2.2666765594615383","2.3014834908036437","2.336290422145749","2.3710973534878543","2.405904284829959","2.4407112161720645","2.47551814751417","2.510325078856275","2.5451320101983805","2.579938941540486","2.614745872882591","2.649552804224696","2.6843597355668014"
"Mauritania",1,"0.9","0.9","0.9095357010404861","0.9095357010404861","0.9350351447530367","0.9605345884655874","0.986034032178138","1.0115334758906884","1.037032919603239","1.0625323633157897","1.0880318070283403","1.113531250740891","1.1390306944534416","1.1645301381659923","1.190029581878543","1.2155290255910935","1.241028469303644","1.2665279130161946","1.2920273567287452","1.3175268004412959","1.3430262441538465","1.3685256878663972","1.3940251315789478","1.4195245752914982","1.4450240190040489","1.4705234627165995","1.4960229064291501","1.5215223501417008","1.5470217938542514","1.572521237566802","1.5980206812793527","1.6235201249919033","1.6490195687044538"
"Mauritius","2.7","2.8","2.8","2.9876672396761137","2.9876672396761137","3.0613486979757085","3.135030156275304","3.208711614574899","3.2823930728744943","3.356074531174089","3.4297559894736844","3.5034374477732797","3.5771189060728745","3.65080036437247","3.724481822672065","3.7981632809716603","3.871844739271255","3.9455261975708504","4.019207655870446","4.092889114170041","4.166570572469636","4.2402520307692315","4.313933489068827","4.387614947368422","4.461296405668017","4.534977863967612","4.608659322267207","4.682340780566802","4.7560222388663975","4.829703697165993","4.903385155465588","4.977066613765183","5.050748072064778","5.124429530364373"
"Mexico",259,261,271,"275.917717540216","275.917717540216","281.5673320628881","287.21694658556015","292.86656110823225","298.5161756309043","304.1657901535764","309.8154046762484","315.4650191989205","321.11463372159255","326.76424824426465","332.4138627669367","338.0634772896088","343.7130918122808","349.3627063349529","355.01232085762496","360.66193538029705","366.3115499029691","371.9611644256412","377.6107789483132","383.2603934709853","388.91000799365736","394.55962251632945","400.2092370390015","405.8588515616736","411.5084660843456","417.15808060701767","422.80769512968976","428.4573096523618","434.1069241750339","439.75653869770593"
"Moldova","4.9","5.2","5.5","8.00699228475034","8.00699228475034","8.188964029689611","8.370935774628883","8.552907519568153","8.734879264507425","8.916851009446697","9.098822754385967","9.28079449932524","9.462766244264511","9.644737989203781","9.826709734143053","10.008681479082325","10.190653224021595","10.372624968960867","10.554596713900139","10.73656845883941","10.918540203778681","11.100511948717953","11.282483693657223","11.464455438596495","11.646427183535765","11.828398928475037","12.01037067341431","12.19234241835358","12.374314163292851","12.556285908232123","12.738257653171393","12.920229398110665","13.102201143049937","13.284172887989207"
"Mongolia","5.9","6.4","6.9","5.203015242953442","5.203015242953442","5.296526478680163","5.390037714406883","5.4835489501336045","5.577060185860325","5.670571421587046","5.764082657313766","5.857593893040487","5.951105128767208","6.044616364493928","6.138127600220649","6.231638835947369","6.3251500716740905","6.418661307400811","6.512172543127532","6.605683778854252","6.699195014580972","6.792706250307694","6.886217486034414","6.979728721761135","7.073239957487855","7.166751193214576","7.260262428941297","7.353773664668018","7.447284900394738","7.540796136121458","7.6343073718481795","7.7278186075749","7.821329843301621","7.914841079028341"
"Montenegro","2.8",3,3,"3.2326014568151153","3.2326014568151153","3.3370248839406216","3.441448311066128","3.545871738191634","3.6502951653171394","3.7547185924426456","3.859142019568152","3.963565446693658","4.067988873819164","4.1724123009446705","4.276835728070176","4.381259155195682","4.485682582321188","4.590106009446695","4.694529436572201","4.798952863697707","4.903376290823212","5.007799717948719","5.112223145074225","5.216646572199731","5.321069999325237","5.4254934264507435","5.529916853576249","5.634340280701755","5.738763707827261","5.8431871349527675","5.947610562078274","6.052033989203779","6.156457416329285","6.260880843454792"
"Montserrat",0,0,0,"0.020998232793522267","0.020998232793522267","0.02126913765182186","0.021540042510121458","0.021810947368421055","0.022081852226720648","0.02235275708502024","0.02262366194331984","0.022894566801619436","0.02316547165991903","0.023436376518218623","0.023707281376518216","0.023978186234817813","0.02424909109311741","0.024519995951417003","0.024790900809716597","0.025061805668016194","0.02533271052631579","0.025603615384615384","0.025874520242914978","0.026145425101214575","0.02641632995951417","0.026687234817813765","0.02695813967611336","0.027229044534412956","0.02749994939271255","0.027770854251012143","0.02804175910931174","0.028312663967611333","0.02858356882591093","0.028854473684210524"
"Morocco",28,30,30,"30.03011363434549","30.03011363434549","30.735957809851563","31.441801985357635","32.14764616086371","32.85349033636978","33.55933451187585","34.265178687381926","34.971022862888","35.67686703839407","36.382711213900144","37.08855538940622","37.79439956491229","38.50024374041836","39.206087915924435","39.911932091430515","40.61777626693659","41.32362044244266","42.02946461794873","42.735308793454806","43.44115296896088","44.14699714446695","44.852841319973024","45.5586854954791","46.26452967098517","46.97037384649124","47.676218021997315","48.38206219750339","49.08790637300946","49.79375054851553","50.499594724021605"
"Mozambique",12,14,13,"12.935716178070175","12.935716178070175","13.272275767746288","13.6088353574224","13.945394947098514","14.281954536774627","14.61851412645074","14.955073716126854","15.291633305802968","15.62819289547908","15.964752485155193","16.301312074831305","16.63787166450742","16.974431254183532","17.310990843859646","17.64755043353576","17.984110023211873","18.320669612887986","18.6572292025641","18.99378879224021","19.330348381916323","19.666907971592437","20.00346756126855","20.340027150944664","20.676586740620778","21.01314633029689","21.349705919973005","21.686265509649118","22.02282509932523","22.359384689001345","22.69594427867746"
"Namibia","3.9","4.1","4.2","4.623744512820514","4.623744512820514","4.75513312820513","4.886521743589745","5.01791035897436","5.149298974358976","5.280687589743591","5.412076205128207","5.543464820512822","5.674853435897437","5.8062420512820525","5.937630666666668","6.069019282051284","6.200407897435899","6.331796512820515","6.46318512820513","6.594573743589745","6.7259623589743605","6.857350974358976","6.9887395897435916","7.120128205128207","7.251516820512823","7.382905435897437","7.514294051282053","7.645682666666668","7.777071282051284","7.9084598974358995","8.039848512820516","8.171237128205131","8.302625743589747","8.434014358974363"
"Nauru",0,0,0,"0.025422070850202424","0.025422070850202424","0.025439202429149793","0.025456334008097162","0.025473465587044528","0.025490597165991898","0.025507728744939267","0.025524860323886633","0.025541991902834002","0.02555912348178137","0.02557625506072874","0.025593386639676106","0.025610518218623476","0.025627649797570845","0.025644781376518214","0.02566191295546558","0.02567904453441295","0.02569617611336032","0.025713307692307685","0.025730439271255054","0.025747570850202423","0.025764702429149793","0.02578183400809716","0.025798965587044528","0.025816097165991897","0.025833228744939266","0.025850360323886632","0.025867491902834","0.02588462348178137","0.02590175506072874","0.025918886639676106"
"Nepal",5,"5.8","6.6","4.462708365924429","4.462708365924429","4.590071418758436","4.717434471592444","4.844797524426452","4.9721605772604605","5.099523630094469","5.226886682928477","5.354249735762485","5.481612788596493","5.608975841430501","5.7363388942645095","5.863701947098518","5.991064999932526","6.118428052766534","6.245791105600542","6.37315415843455","6.500517211268558","6.627880264102566","6.755243316936574","6.882606369770582","7.00996942260459","7.1373324754385985","7.264695528272607","7.392058581106615","7.519421633940623","7.646784686774631","7.774147739608639","7.9015107924426475","8.028873845276655","8.156236898110663"
"Netherlands",109,110,112,"125.18730954601891","125.18730954601891","126.84845478569503","128.50960002537113","130.17074526504723","131.83189050472336","133.4930357443995","135.1541809840756","136.8153262237517","138.4764714634278","140.13761670310393","141.79876194278006","143.45990718245616","145.12105242213227","146.78219766180837","148.4433429014845","150.10448814116063","151.76563338083673","153.42677862051283","155.08792386018894","156.74906909986507","158.4102143395412","160.0713595792173","161.7325048188934","163.3936500585695","165.05479529824564","166.71594053792177","168.37708577759787","170.03823101727397","171.69937625695007","173.3605214966262"
"Netherlands Antilles","0.8","0.8","0.7","0.9143919897435896","0.9143919897435896","0.9168233897435896","0.9192547897435897","0.9216861897435896","0.9241175897435896","0.9265489897435896","0.9289803897435897","0.9314117897435896","0.9338431897435896","0.9362745897435896","0.9387059897435897","0.9411373897435896","0.9435687897435896","0.9460001897435896","0.9484315897435895","0.9508629897435896","0.9532943897435896","0.9557257897435896","0.9581571897435895","0.9605885897435895","0.9630199897435896","0.9654513897435896","0.9678827897435895","0.9703141897435896","0.9727455897435896","0.9751769897435896","0.9776083897435895","0.9800397897435895","0.9824711897435896","0.9849025897435896"
"New Caledonia","2.7","2.8","2.7","2.5072856623860273","2.5072856623860273","2.5540799205902633","2.6008741787945","2.647668436998736","2.694462695202972","2.7412569534072087","2.788051211611445","2.8348454698156815","2.8816397280199175","2.928433986224154","2.9752282444283904","3.0220225026326264","3.068816760836863","3.1156110190410993","3.1624052772453357","3.2091995354495717","3.255993793653808","3.3027880518580446","3.349582310062281","3.396376568266517","3.4431708264707535","3.48996508467499","3.5367593428792263","3.5835536010834623","3.6303478592876988","3.677142117491935","3.723936375696171","3.7707306339004076","3.817524892104644","3.8643191503088805"
"New Zealand",40,40,40,"44.942701242307706","44.942701242307706","45.50919071538463","46.07568018846155","46.642169661538475","47.208659134615395","47.775148607692316","48.34163808076924","48.908127553846164","49.474617026923084","50.04110650000001","50.60759597307694","51.17408544615385","51.74057491923078","52.30706439230771","52.87355386538462","53.44004333846155","54.00653281153848","54.57302228461539","55.13951175769232","55.706001230769246","56.27249070384616","56.83898017692309","57.405469650000015","57.97195912307694","58.538448596153856","59.10493806923078","59.67142754230771","60.237917015384625","60.80440648846155","61.37089596153848"
"Nicaragua","3.6","3.7","3.7","3.539203638191634","3.539203638191634","3.6162788175438605","3.693353996896087","3.7704291762483138","3.847504355600541","3.9245795349527675","4.001654714304994","4.07872989365722","4.155805073009447","4.232880252361674","4.309955431713901","4.387030611066128","4.464105790418355","4.541180969770581","4.618256149122808","4.695331328475035","4.772406507827261","4.849481687179488","4.9265568665317145","5.003632045883942","5.080707225236169","5.157782404588395","5.234857583940622","5.311932763292848","5.389007942645075","5.466083121997302","5.5431583013495285","5.6202334807017555","5.697308660053982","5.774383839406209"
"Niger","1.1","1.1","1.6","0.9975899095816466","0.9975899095816466","1.0210768771929828","1.0445638448043189","1.068050812415655","1.0915377800269908","1.1150247476383268","1.1385117152496629","1.161998682860999","1.185485650472335","1.208972618083671","1.2324595856950071","1.2559465533063432","1.2794335209176793","1.302920488529015","1.3264074561403512","1.3498944237516872","1.3733813913630233","1.3968683589743593","1.4203553265856954","1.4438422941970315","1.4673292618083673","1.4908162294197034","1.5143031970310394","1.5377901646423755","1.5612771322537116","1.5847640998650476","1.6082510674763837","1.6317380350877198","1.6552250026990558","1.6787119703103917"
"Nigeria",27,28,29,"26.587707362348183","26.587707362348183","27.20562225506073","27.823537147773283","28.441452040485835","29.059366933198383","29.677281825910935","30.295196718623487","30.913111611336035","31.531026504048587","32.14894139676114","32.76685628947369","33.384771182186235","34.00268607489879","34.62060096761134","35.23851586032389","35.85643075303644","36.47434564574899","37.092260538461545","37.71017543117409","38.32809032388664","38.9460052165992","39.563920109311745","40.18183500202429","40.79974989473685","41.4176647874494","42.035579680161945","42.6534945728745","43.27140946558705","43.889324358299596","44.50723925101215"
"North Korea",14,12,13,"11.76625081511471","11.76625081511471","11.347882709851554","10.929514604588395","10.511146499325235","10.09277839406208","9.67441028879892","9.256042183535765","8.837674078272606","8.41930597300945","8.000937867746291","7.582569762483132","7.1642016572199765","6.745833551956817","6.327465446693662","5.909097341430503","5.490729236167343","5.072361130904188","4.653993025641029","4.235624920377873","3.817256815114714","3.398888709851555","2.980520604588399","2.56215249932524","2.1437843940620844","1.7254162887989253","1.3070481835357661","0.8886800782726105","0.4703119730094514","0.05194386774629578","-0.36642423751686337"
"North Macedonia","6.4","6.3","6.3","9.146621168623485","9.146621168623485","9.377275843319842","9.607930518016198","9.838585192712554","10.06923986740891","10.299894542105267","10.530549216801623","10.76120389149798","10.991858566194336","11.222513240890692","11.453167915587048","11.683822590283404","11.91447726497976","12.145131939676117","12.375786614372473","12.60644128906883","12.837095963765186","13.067750638461542","13.298405313157899","13.529059987854255","13.75971466255061","13.990369337246968","14.221024011943324","14.45167868663968","14.682333361336037","14.912988036032393","15.143642710728749","15.374297385425105","15.604952060121462","15.835606734817818"
"Norway",122,123,126,"128.25932974831312","128.25932974831312","129.3597616288799","130.4601935094467","131.5606253900135","132.6610572705803","133.76148915114712","134.8619210317139","135.96235291228072","137.0627847928475","138.16321667341433","139.2636485539811","140.36408043454793","141.46451231511472","142.56494419568153","143.66537607624832","144.76580795681514","145.86623983738193","146.9666717179487","148.06710359851553","149.16753547908235","150.26796735964913","151.36839924021592","152.46883112078274","153.56926300134955","154.66969488191634","155.77012676248313","156.87055864304995","157.97099052361676","159.07142240418355","160.17185428475034"
"Oman",29,31,32,"24.639939446693663","24.639939446693663","25.342270580296905","26.044601713900143","26.74693284750338","27.449263981106622","28.15159511470986","28.853926248313098","29.556257381916335","30.25858851551958","30.96091964912282","31.663250782726056","32.36558191632929","33.06791304993253","33.770244183535766","34.472575317139004","35.17490645074225","35.87723758434549","36.579568717948725","37.28189985155196","37.9842309851552","38.68656211875844","39.38889325236168","40.09122438596492","40.79355551956816","41.4958866531714","42.198217786774634","42.90054892037787","43.60288005398111","44.305211187584355","45.00754232118759"
"Pakistan",96,106,121,"102.5385021343455","102.5385021343455","104.94520619446696","107.35191025458843","109.75861431470989","112.16531837483134","114.5720224349528","116.97872649507426","119.38543055519571","121.79213461531718","124.19883867543864","126.60554273556009","129.01224679568153","131.418950855803","133.82565491592445","136.2323589760459","138.63906303616736","141.0457670962888","143.45247115641027","145.85917521653175","148.2658792766532","150.67258333677466","153.07928739689612","155.48599145701758","157.89269551713903","160.2993995772605","162.70610363738194","165.1128076975034","167.51951175762485","169.9262158177463","172.33291987786777"
"Palestinian Territories","5.2","5.3","5.5","5.354968308502025","5.354968308502025","5.519905839676115","5.684843370850205","5.849780902024293","6.014718433198382","6.179655964372472","6.34459349554656","6.50953102672065","6.674468557894739","6.839406089068827","7.004343620242917","7.169281151417007","7.334218682591095","7.499156213765184","7.664093744939274","7.829031276113362","7.993968807287452","8.158906338461541","8.32384386963563","8.488781400809719","8.653718931983807","8.818656463157897","8.983593994331986","9.148531525506074","9.313469056680164","9.478406587854254","9.643344119028342","9.808281650202431","9.973219181376521","10.13815671255061"
"Panama","8.7",9,"9.3","8.284977579754388","8.284977579754388","8.479121714272607","8.673265848790825","8.867409983309043","9.061554117827262","9.25569825234548","9.449842386863699","9.643986521381917","9.838130655900136","10.032274790418354","10.226418924936572","10.420563059454793","10.614707193973011","10.80885132849123","11.002995463009448","11.197139597527666","11.391283732045885","11.585427866564103","11.779572001082322","11.97371613560054","12.16786027011876","12.362004404636979","12.556148539155197","12.750292673673416","12.944436808191634","13.138580942709853","13.332725077228071","13.52686921174629","13.721013346264508","13.915157480782728"
"Papua New Guinea","3.6","3.6","3.8","3.8076215264190294","3.8076215264190294","3.88128454980162","3.9549475731842114","4.028610596566803","4.102273619949393","4.175936643331985","4.249599666714576","4.323262690097167","4.396925713479758","4.470588736862349","4.54425176024494","4.617914783627532","4.691577807010122","4.765240830392713","4.838903853775305","4.9125668771578965","4.986229900540486","5.059892923923078","5.13355594730567","5.20721897068826","5.280881994070851","5.354545017453443","5.428208040836033","5.501871064218625","5.575534087601216","5.649197110983806","5.722860134366398","5.7965231577489895","5.870186181131579","5.943849204514171"
"Paraguay",12,12,13,"10.403631615901936","10.403631615901936","10.674142624066578","10.944653632231221","11.215164640395864","11.485675648560505","11.756186656725149","12.02669766488979","12.297208673054433","12.567719681219074","12.838230689383717","13.10874169754836","13.379252705713002","13.649763713877645","13.920274722042286","14.19078573020693","14.461296738371573","14.731807746536214","15.002318754700857","15.272829762865499","15.543340771030142","15.813851779194785","16.084362787359428","16.354873795524068","16.62538480368871","16.895895811853354","17.166406820017997","17.43691782818264","17.70742883634728","17.977939844511923","18.248450852676566"
"Peru",44,46,47,"41.541773754385964","41.541773754385964","42.5150068879892","43.48824002159244","44.46147315519568","45.434706288798914","46.40793942240215","47.381172556005396","48.35440568960863","49.32763882321187","50.30087195681511","51.274105090418345","52.24733822402159","53.22057135762483","54.193804491228065","55.1670376248313","56.14027075843454","57.11350389203778","58.08673702564102","59.05997015924426","60.033203292847496","61.00643642645073","61.97966956005397","62.952902693657215","63.92613582726045","64.8993689608637","65.87260209446693","66.84583522807017","67.81906836167342","68.79230149527665","69.76553462887989"
