,name,value,year,lastValue,rank
696,U.K.,386.0013143906883,2034,383.6226306080972,21
697,Saudi Arabia,312.5903406356276,2022,304.78843238056686,21
698,Saudi Arabia,335.9960654008098,2025,328.19415714574905,21
699,Italy,302.0,2018,300.0,21
700,Saudi Arabia,351.5998819109313,2027,343.7979736558705,21
701,U.K.,393.1373657384616,2037,390.7586819558705,21
702,Saudi Arabia,296.9865241255061,2019,322.0,21
703,Taiwan,410.4325239713901,2041,404.07930845802974,21
704,Saudi Arabia,359.401790165992,2028,351.5998819109313,21
705,U.K.,397.89473330364376,2039,395.5160495210527,21
706,U.K.,378.8652630429151,2031,376.486579260324,21
707,U.K.,381.2439468255061,2032,378.8652630429151,21
708,Saudi Arabia,375.0056066761135,2030,367.2036984210527,21
709,Taiwan,416.7857394847504,2042,410.4325239713901,21
710,Taiwan,404.07930845802974,2040,397.7260929446694,21
711,Saudi Arabia,367.2036984210527,2029,359.401790165992,21
712,U.K.,395.5160495210527,2038,393.1373657384616,21
713,Italy,300.0,2017,294.0,21
714,Spain,284.17756804925784,2020,284.17756804925784,22
715,Taiwan,365.9600153778678,2034,359.6067998645075,22
716,Taiwan,372.3132308912281,2035,365.9600153778678,22
717,Spain,298.8811411039137,2023,293.97995008569507,22
718,Taiwan,340.5471533244265,2030,334.1939378110662,22
719,Taiwan,321.4875067843456,2027,315.1342912709852,22
720,Mexico,422.80769512968976,2046,417.15808060701767,22
721,Mexico,428.4573096523618,2047,422.80769512968976,22
722,Spain,293.97995008569507,2022,289.0787590674764,22
723,Taiwan,353.25358435114714,2032,346.9003688377868,22
724,Taiwan,346.9003688377868,2031,340.5471533244265,22
725,Mexico,434.1069241750339,2048,428.4573096523618,22
726,Spain,289.0787590674764,2021,284.17756804925784,22
727,Taiwan,391.3728774313091,2038,385.0196619179488,22
728,Mexico,271.0,2018,261.0,22
729,Taiwan,397.7260929446694,2039,391.3728774313091,22
730,Taiwan,385.0196619179488,2037,378.6664464045885,22
731,U.K.,400.2734170862349,2040,397.89473330364376,22
732,Mexico,261.0,2017,259.0,22
733,Taiwan,359.6067998645075,2033,353.25358435114714,22
734,Taiwan,334.1939378110662,2029,327.84072229770584,22
735,Spain,303.7823321221323,2024,298.8811411039137,22
736,Spain,240.0,2016,0.0,22
737,Taiwan,327.84072229770584,2028,321.4875067843456,22
738,Taiwan,378.6664464045885,2036,372.3132308912281,22
739,U.K.,405.0307846514171,2042,402.652100868826,22
740,U.K.,402.652100868826,2041,400.2734170862349,22
741,Mexico,417.15808060701767,2045,411.5084660843456,22
742,Taiwan,315.1342912709852,2026,308.7810757576249,22
743,Spain,284.17756804925784,2019,245.0,22
744,Mexico,439.75653869770593,2049,434.1069241750339,22
745,Mexico,411.5084660843456,2044,405.8588515616736,22
746,Taiwan,308.7810757576249,2025,302.42786024426454,22
747,U.K.,407.4094684340082,2043,405.0307846514171,22
748,Mexico,400.2092370390015,2042,394.5596225163295,23
749,Mexico,377.6107789483132,2038,371.9611644256412,23
750,Spain,421.4109165593793,2048,416.5097255411607,23
751,Mexico,394.5596225163295,2041,388.91000799365736,23
752,Mexico,371.9611644256412,2037,366.3115499029691,23
753,U.K.,409.78815221659926,2044,407.4094684340082,23
754,Mexico,388.91000799365736,2040,383.2603934709853,23
755,Mexico,366.3115499029691,2036,360.66193538029705,23
756,Mexico,360.66193538029705,2035,355.01232085762496,23
757,Mexico,383.2603934709853,2039,377.6107789483132,23
758,Iran,252.0,2017,236.0,23
759,U.K.,412.1668359991903,2045,409.78815221659926,23
760,Taiwan,237.0,2016,0.0,23
761,U.K.,414.5455197817814,2046,412.1668359991903,23
762,U.K.,416.9242035643725,2047,414.5455197817814,23
763,Mexico,405.8588515616736,2043,400.2092370390015,23
764,Mexico,343.7130918122808,2032,338.0634772896088,23
765,Turkey,258.0,2018,248.0,23
766,Taiwan,277.0149981908233,2019,247.0,23
767,Spain,328.28828721322543,2029,323.3870961950068,23
768,Taiwan,302.42786024426454,2024,296.07464473090425,23
769,Spain,338.0906692496627,2031,333.189478231444,23
770,Mexico,355.01232085762496,2034,349.3627063349529,23
771,Spain,313.5847141585696,2026,308.6835231403509,23
772,Taiwan,277.0149981908233,2020,277.0149981908233,23
773,Spain,333.189478231444,2030,328.28828721322543,23
774,Taiwan,283.3682137041836,2021,277.0149981908233,23
775,Mexico,349.3627063349529,2033,343.7130918122808,23
776,Taiwan,289.7214292175439,2022,283.3682137041836,23
777,Spain,318.4859051767881,2027,313.5847141585696,23
778,Spain,308.6835231403509,2025,303.7823321221323,23
779,Spain,426.31210757759794,2049,421.4109165593793,23
780,Taiwan,296.07464473090425,2023,289.7214292175439,23
781,Spain,323.3870961950068,2028,318.4859051767881,23
782,Spain,387.10257943184894,2041,382.2013884136303,24
783,Spain,367.4978153589744,2037,362.5966243407558,24
784,Mexico,281.5673320628881,2021,275.917717540216,24
785,Spain,392.0037704500676,2042,387.10257943184894,24
786,Spain,372.3990063771931,2038,367.4978153589744,24
787,Spain,342.9918602678813,2032,338.0906692496627,24
788,Iran,255.0,2018,252.0,24
789,U.K.,419.3028873469637,2048,416.9242035643725,24
790,Mexico,287.2169465855601,2022,281.5673320628881,24
791,Mexico,321.1146337215925,2028,315.4650191989205,24
792,Mexico,275.917717540216,2020,275.917717540216,24
793,Mexico,309.8154046762484,2026,304.1657901535764,24
794,Spain,362.5966243407558,2036,357.6954333225372,24
795,Spain,347.89305128609993,2033,342.9918602678813,24
796,Spain,396.90496146828616,2043,392.0037704500676,24
797,Mexico,332.4138627669367,2030,326.76424824426465,24
798,Turkey,248.0,2017,231.0,24
799,Mexico,315.4650191989205,2027,309.8154046762484,24
800,Spain,401.8061524865048,2044,396.90496146828616,24
801,Mexico,292.86656110823225,2023,287.2169465855601,24
802,Spain,411.608534522942,2046,406.7073435047234,24
803,Mexico,304.1657901535764,2025,298.5161756309043,24
804,Spain,377.30019739541166,2039,372.3990063771931,24
805,Mexico,275.917717540216,2019,271.0,24
806,Spain,382.2013884136303,2040,377.30019739541166,24
807,Spain,406.7073435047234,2045,401.8061524865048,24
808,U.K.,421.6815711295548,2049,419.3028873469637,24
809,Spain,352.7942423043186,2034,347.89305128609993,24
810,Spain,357.6954333225372,2035,352.7942423043186,24
811,Mexico,338.0634772896088,2031,332.4138627669367,24
812,Mexico,298.5161756309043,2024,292.86656110823225,24
813,Iran,236.0,2016,0.0,24
814,Mexico,326.76424824426465,2029,321.1146337215925,24
815,Spain,416.5097255411607,2047,411.608534522942,24
816,Iran,346.18412062051294,2037,339.9227030711202,25
817,Iran,408.79829611444006,2047,402.53687856504735,25
818,Australia,290.84653891497976,2027,286.495960437247,25
819,Iran,396.2754610156546,2045,390.0140434662619,25
820,Iran,314.8770328735493,2032,308.61561532415664,25
821,Australia,260.3924895708502,2019,234.0,25
822,Iran,371.22979081808376,2041,364.96837326869104,25
823,Australia,295.1971173927126,2028,290.84653891497976,25
824,Australia,277.7948034817814,2024,273.4442250040486,25
825,Iran,352.4455381699056,2038,346.18412062051294,25
826,Turkey,231.0,2016,0.0,25
827,Australia,260.3924895708502,2020,260.3924895708502,25
828,Iran,308.61561532415664,2031,302.3541977747639,25
829,Iran,364.96837326869104,2040,358.7069557192983,25
830,Australia,299.5476958704453,2029,295.1971173927126,25
831,Iran,358.7069557192983,2039,352.4455381699056,25
832,Iran,402.53687856504735,2046,396.2754610156546,25
833,Australia,273.4442250040486,2023,269.0936465263158,25
834,Australia,303.8982743481781,2030,299.5476958704453,25
835,Spain,245.0,2017,240.0,25
836,Australia,269.0936465263158,2022,264.743068048583,25
837,Iran,377.4912083674765,2042,371.22979081808376,25
838,Iran,421.3211312132255,2049,415.0597136638328,25
839,Australia,264.743068048583,2021,260.3924895708502,25
840,Australia,286.495960437247,2026,282.14538195951417,25
841,Indonesia,249.0,2018,221.0,25
842,Iran,415.0597136638328,2048,408.79829611444006,25
843,Iran,321.13845042294207,2033,314.8770328735493,25
844,Australia,282.14538195951417,2025,277.7948034817814,25
845,Iran,383.7526259168692,2043,377.4912083674765,25
846,Iran,327.3998679723348,2034,321.13845042294207,25
847,Iran,339.9227030711202,2036,333.6612855217275,25
848,Iran,333.6612855217275,2035,327.3998679723348,25
849,Iran,390.0140434662619,2044,383.7526259168692,25
850,Turkey,392.4484649685561,2046,386.3723518928476,26
851,Turkey,404.60069111997313,2048,398.5245780442646,26
852,Turkey,398.5245780442646,2047,392.4484649685561,26
853,Iran,283.56994512658576,2027,277.30852757719305,26
854,Iran,258.5242749290149,2023,252.2628573796222,26
855,Australia,316.95000978137654,2033,312.5994313036437,26
856,South Africa,240.19806636774632,2020,240.19806636774632,26
857,Iran,252.2628573796222,2022,246.0014398302295,26
858,Taiwan,247.0,2018,242.0,26
859,Turkey,410.67680419568165,2049,404.60069111997313,26
860,Australia,227.0,2016,0.0,26
861,South Africa,240.19806636774632,2019,207.0,26
862,Iran,277.30852757719305,2026,271.0471100278004,26
863,Taiwan,242.0,2017,237.0,26
