id,name,value,year,lastValue,rank
1771,Cambodia,5.090848545209178,2025,4.947788650472336,127
1772,Nepal,4.590071418758436,2021,4.462708365924429,127
1773,Kosovo,5.594743690958167,2029,5.451387405533064,127
1774,Nepal,4.844797524426452,2023,4.717434471592444,127
1775,Namibia,4.1,2017,3.9,127
1776,Cyprus,4.6,2018,4.5,127
1777,Nepal,5.481612788596493,2028,5.354249735762485,127
1778,Cambodia,4.947788650472336,2024,4.804728755735493,128
1779,Cambodia,4.804728755735493,2023,4.661668860998651,128
1780,Kosovo,5.451387405533064,2028,5.308031120107963,128
1781,Kosovo,5.308031120107963,2027,5.164674834682862,128
1782,Kosovo,5.164674834682862,2026,5.021318549257761,128
1783,Senegal,3.8,2017,3.5,128
1784,Kosovo,5.021318549257761,2025,4.87796226383266,128
1785,Namibia,3.9,2016,0.0,128
1786,Namibia,4.2,2018,4.1,128
1787,Albania,5.552635991902834,2029,5.482636817813765,128
1788,Cambodia,4.375549071524967,2019,8.4,128
1789,Cambodia,4.375549071524967,2020,4.375549071524967,128
1790,Cambodia,4.518608966261809,2021,4.375549071524967,128
1791,Cambodia,4.661668860998651,2022,4.518608966261809,128
1792,Kosovo,4.5912496929824576,2022,4.447893407557356,129
1793,Jamaica,5.014375981106612,2025,4.953373394062078,129
1794,Kosovo,4.734605978407559,2023,4.5912496929824576,129
1795,Jamaica,5.197383742240216,2028,5.136381155195682,129
1796,Kosovo,4.304537122132255,2020,4.304537122132255,129
1797,Jamaica,5.136381155195682,2027,5.075378568151147,129
1798,Nicaragua,3.7,2017,3.6,129
1799,Kosovo,4.87796226383266,2024,4.734605978407559,129
1800,Kosovo,4.447893407557356,2021,4.304537122132255,129
1801,Brunei,3.8,2016,0.0,129
1802,Kosovo,4.304537122132255,2019,4.6,129
1803,Laos,4.1,2018,3.6,129
1804,Jamaica,5.075378568151147,2026,5.014375981106612,129
1805,Jamaica,5.25838632928475,2029,5.197383742240216,129
1806,Papua New Guinea,3.8,2018,3.6,130
1807,Brunei,4.2694189365722,2021,4.172888402159245,130
1808,Brunei,4.752071608636978,2026,4.655541074224023,130
1809,Nicaragua,3.6,2016,0.0,130
1810,Brunei,4.172888402159245,2020,4.172888402159245,130
1811,Brunei,4.945132677462889,2028,4.848602143049933,130
1812,Brunei,5.041663211875845,2029,4.945132677462889,130
1813,Laos,3.6,2017,4.4,130
1814,Brunei,4.172888402159245,2019,3.6,130
1815,Brunei,4.365949470985156,2022,4.2694189365722,130
1816,Brunei,4.655541074224023,2025,4.559010539811067,130
1817,Brunei,4.848602143049933,2027,4.752071608636978,130
1818,Brunei,4.559010539811067,2024,4.462480005398112,130
1819,Brunei,4.462480005398112,2023,4.365949470985156,130
1820,Afghanistan,4.150821133616735,2021,4.042422562624832,131
1821,Afghanistan,4.042422562624832,2019,6.0,131
1822,Afghanistan,4.367618275600541,2023,4.259219704608638,131
1823,Afghanistan,4.909611130560055,2028,4.801212559568152,131
1824,Senegal,3.8,2018,3.8,131
1825,Afghanistan,4.692813988576249,2026,4.584415417584347,131
1826,Afghanistan,4.584415417584347,2025,4.476016846592444,131
1827,Papua New Guinea,3.6,2016,0.0,131
1828,Afghanistan,4.801212559568152,2027,4.692813988576249,131
1829,Afghanistan,4.042422562624832,2020,4.042422562624832,131
1830,Afghanistan,4.259219704608638,2022,4.150821133616735,131
1831,Papua New Guinea,3.6,2017,3.6,131
1832,Afghanistan,5.018009701551958,2029,4.909611130560055,131
1833,Afghanistan,4.476016846592444,2024,4.367618275600541,131
1834,Botswana,3.905376224021594,2020,3.905376224021594,132
1835,Botswana,4.095219576248315,2022,4.000297900134955,132
1836,Botswana,3.905376224021594,2019,3.3,132
1837,Botswana,3.6,2017,3.6,132
1838,Nicaragua,3.7,2018,3.7,132
1839,Botswana,4.190141252361675,2023,4.095219576248315,132
1840,Botswana,4.664749632928477,2028,4.569827956815117,132
1841,Botswana,4.474906280701756,2026,4.379984604588396,132
1842,Botswana,4.2850629284750354,2024,4.190141252361675,132
1843,Botswana,4.569827956815117,2027,4.474906280701756,132
1844,Botswana,4.379984604588396,2025,4.2850629284750354,132
1845,Yemen,3.6,2016,0.0,132
1846,Botswana,4.759671309041837,2029,4.664749632928477,132
1847,Botswana,4.000297900134955,2021,3.905376224021594,132
1848,Papua New Guinea,3.9549475731842114,2022,3.88128454980162,133
1849,Papua New Guinea,4.396925713479758,2028,4.323262690097167,133
1850,Papua New Guinea,4.102273619949393,2024,4.028610596566803,133
1851,Botswana,3.6,2016,0.0,133
1852,Brunei,3.6,2018,3.4,133
1853,Papua New Guinea,3.88128454980162,2021,3.807621526419029,133
1854,Papua New Guinea,4.175936643331985,2025,4.102273619949393,133
1855,Papua New Guinea,3.807621526419029,2020,3.807621526419029,133
1856,Brunei,3.4,2017,3.8,133
1857,Papua New Guinea,4.323262690097167,2027,4.249599666714576,133
1858,Papua New Guinea,4.028610596566803,2023,3.9549475731842114,133
1859,Papua New Guinea,4.249599666714576,2026,4.175936643331985,133
1860,Papua New Guinea,3.807621526419029,2019,3.8,133
1861,Papua New Guinea,4.470588736862349,2029,4.396925713479758,133
1862,Nicaragua,4.07872989365722,2027,4.001654714304994,134
1863,Uganda,3.5,2018,3.3,134
1864,Nicaragua,3.7704291762483138,2023,3.693353996896087,134
1865,Laos,4.27577721997301,2029,4.174607244264508,134
1866,Nicaragua,3.924579534952768,2025,3.847504355600541,134
1867,Nicaragua,3.847504355600541,2024,3.7704291762483138,134
1868,Laos,4.174607244264508,2028,4.073437268556007,134
1869,Nicaragua,3.693353996896087,2022,3.616278817543861,134
1870,Nicaragua,4.001654714304994,2026,3.924579534952768,134
1871,Nicaragua,3.539203638191634,2019,3.7,134
1872,Nicaragua,3.616278817543861,2021,3.539203638191634,134
1873,Uganda,3.3,2017,3.3,134
1874,Nicaragua,3.539203638191634,2020,3.539203638191634,134
1875,Senegal,3.5,2016,0.0,134
1876,Laos,3.5675873900134967,2022,3.4664174143049946,135
1877,Jamaica,3.0,2017,3.0,135
1878,Laos,3.668757365721999,2023,3.5675873900134967,135
1879,Nicaragua,4.155805073009447,2028,4.07872989365722,135
1880,Botswana,3.3,2018,3.6,135
1881,Laos,4.073437268556007,2027,3.972267292847505,135
1882,Laos,3.871097317139003,2025,3.769927341430501,135
1883,Nicaragua,4.232880252361674,2029,4.155805073009447,135
1884,Laos,3.769927341430501,2024,3.668757365721999,135
1885,Uganda,3.3,2016,0.0,135
1886,Laos,3.972267292847505,2026,3.871097317139003,135
1887,Laos,3.4664174143049946,2021,3.365247438596493,135
1888,Laos,3.365247438596493,2020,3.365247438596493,135
1889,Laos,3.365247438596493,2019,4.1,135
1890,Montenegro,3.963565446693658,2027,3.859142019568152,136
1891,Montenegro,3.6502951653171394,2024,3.545871738191634,136
1892,Reunion,3.4441216748987853,2022,3.364842638866397,136
1893,Reunion,3.2855636028340083,2020,3.2855636028340083,136
1894,Montenegro,3.859142019568152,2026,3.7547185924426456,136
1895,Montenegro,3.545871738191634,2023,3.441448311066128,136
1896,Reunion,3.2855636028340083,2019,2.9,136
1897,Montenegro,3.7547185924426456,2025,3.6502951653171394,136
1898,Yemen,3.0,2017,3.6,136
1899,Jamaica,3.0,2016,0.0,136
1900,Mali,3.0,2018,2.7,136
1901,Montenegro,4.067988873819164,2028,3.963565446693658,136
1902,Montenegro,4.172412300944671,2029,4.067988873819164,136
1903,Reunion,3.364842638866397,2021,3.2855636028340083,136
1904,Reunion,3.919795891093117,2028,3.840516855060729,137
1905,Reunion,3.999074927125506,2029,3.919795891093117,137
1906,Reunion,3.6026797469635627,2024,3.523400710931174,137
1907,Jamaica,3.0,2018,3.0,137
1908,Reunion,3.523400710931174,2023,3.4441216748987853,137
1909,Montenegro,3.232601456815116,2019,3.0,137
1910,Reunion,3.76123781902834,2026,3.681958782995952,137
1911,Montenegro,3.3370248839406216,2021,3.232601456815116,137
1912,Montenegro,3.232601456815116,2020,3.232601456815116,137
1913,Montenegro,3.0,2017,2.8,137
1914,Reunion,3.840516855060729,2027,3.76123781902834,137
1915,Reunion,3.681958782995952,2025,3.6026797469635627,137
1916,Montenegro,3.441448311066128,2022,3.3370248839406216,137
1917,Reunion,2.9,2016,0.0,137
1918,Senegal,3.6434043118083688,2026,3.561978943184887,138
1919,Senegal,3.154852100067478,2019,3.8,138
1920,Senegal,3.561978943184887,2025,3.480553574561405,138
1921,Senegal,3.154852100067478,2020,3.154852100067478,138
1922,Montenegro,3.0,2018,3.0,138
1923,Senegal,3.7248296804318506,2027,3.6434043118083688,138
1924,Senegal,3.480553574561405,2024,3.3991282059379238,138
1925,Senegal,3.3991282059379238,2023,3.317702837314441,138
1926,Senegal,3.806255049055332,2028,3.7248296804318506,138
1927,Senegal,3.23627746869096,2021,3.154852100067478,138
1928,Senegal,3.887680417678814,2029,3.806255049055332,138
1929,Montenegro,2.8,2016,0.0,138
1930,Senegal,3.317702837314441,2022,3.23627746869096,138
1931,Reunion,2.9,2017,2.9,138
1932,Mauritius,2.9876672396761137,2019,2.8,139
1933,Mauritius,3.4297559894736844,2026,3.356074531174089,139
1934,Mauritius,3.2823930728744943,2024,3.208711614574899,139
1935,Mauritius,3.50343744777328,2027,3.4297559894736844,139
1936,Mauritius,3.135030156275304,2022,3.0613486979757085,139
1937,New Caledonia,2.7,2016,0.0,139
1938,Mauritius,3.5771189060728745,2028,3.50343744777328,139
1939,Mauritius,2.9876672396761137,2020,2.9876672396761137,139
1940,New Caledonia,2.8,2017,2.7,139
1941,Mauritius,3.65080036437247,2029,3.5771189060728745,139
1942,Mauritius,3.0613486979757085,2021,2.9876672396761137,139
1943,Mauritius,3.356074531174089,2025,3.2823930728744943,139
1944,Mauritius,3.208711614574899,2023,3.135030156275304,139
1945,Reunion,2.9,2018,2.9,139
1946,Uganda,2.699824843616735,2021,2.630972633009448,140
1947,Mauritius,2.8,2017,2.7,140
1948,Mauritius,2.7,2016,0.0,140
1949,Uganda,3.1129381072604603,2027,3.0440858966531725,140
1950,Uganda,3.0440858966531725,2026,2.975233686045885,140
1951,Uganda,2.630972633009448,2020,2.630972633009448,140
1952,Uganda,2.906381475438597,2024,2.83752926483131,140
1953,Uganda,3.181790317867748,2028,3.1129381072604603,140
1954,Mauritius,2.8,2018,2.8,140
1955,Uganda,2.630972633009448,2019,3.5,140
1956,Uganda,2.83752926483131,2023,2.768677054224023,140
1957,Uganda,3.250642528475035,2029,3.181790317867748,140
1958,Uganda,2.975233686045885,2025,2.906381475438597,140
1959,Uganda,2.768677054224023,2022,2.699824843616735,140
1960,New Caledonia,2.507285662386028,2020,2.507285662386028,141
1961,New Caledonia,2.881639728019917,2028,2.834845469815681,141
1962,New Caledonia,2.647668436998736,2023,2.6008741787945,141
1963,New Caledonia,2.507285662386028,2019,2.7,141
1964,Bhutan,2.1,2016,0.0,141
1965,New Caledonia,2.6008741787945,2022,2.554079920590264,141
1966,New Caledonia,2.834845469815681,2027,2.788051211611445,141
1967,New Caledonia,2.7,2018,2.8,141
1968,New Caledonia,2.554079920590264,2021,2.507285662386028,141
1969,New Caledonia,2.694462695202972,2024,2.647668436998736,141
1970,New Caledonia,2.788051211611445,2026,2.7412569534072087,141
1971,New Caledonia,2.928433986224154,2029,2.881639728019917,141
1972,Mali,2.7,2017,2.1,141
1973,New Caledonia,2.7412569534072087,2025,2.694462695202972,141
1974,Malta,2.4919099289473685,2022,2.4457886611336037,142
1975,Malta,2.584152464574899,2024,2.5380311967611338,142
1976,Malta,2.8147588036437248,2029,2.7686375358299595,142
1977,Malta,2.399667393319838,2019,2.3,142
1978,Malta,2.630273732388664,2025,2.584152464574899,142
1979,Malta,2.4457886611336037,2021,2.399667393319838,142
1980,Guinea,2.1,2016,0.0,142
1981,Malta,2.399667393319838,2020,2.399667393319838,142
1982,Malta,2.3,2017,2.1,142
1983,Malta,2.676395000202429,2026,2.630273732388664,142
1984,Malta,2.7225162680161943,2027,2.676395000202429,142
1985,Malta,2.5380311967611338,2023,2.4919099289473685,142
1986,Malta,2.7686375358299595,2028,2.7225162680161943,142
1987,Yemen,2.7,2018,3.0,142
1988,Bhutan,2.409701592442646,2025,2.344895857624832,143
1989,Malawi,2.2388974723798927,2022,2.191065723993253,143
1990,Bhutan,2.4,2018,2.0,143
1991,Malawi,2.143233975606613,2019,1.5,143
1992,Bhutan,2.668924531713901,2029,2.6041187968960875,143
1993,Bhutan,2.344895857624832,2024,2.2800901228070183,143
1994,Gabon,2.1,2016,0.0,143
1995,Guinea,2.3,2017,2.1,143
1996,Bhutan,2.47450732726046,2026,2.409701592442646,143
1997,Bhutan,2.5393130620782736,2027,2.47450732726046,143
1998,Bhutan,2.6041187968960875,2028,2.5393130620782736,143
1999,Malawi,2.2867292207665324,2023,2.2388974723798927,143
2000,Malawi,2.143233975606613,2020,2.143233975606613,143
2001,Malawi,2.191065723993253,2021,2.143233975606613,143
2002,Bhutan,2.215284387989205,2022,2.150478653171391,144
2003,Malawi,2.525887962699731,2028,2.4780562143130918,144
2004,Bhutan,2.085672918353577,2020,2.085672918353577,144
2005,Malawi,2.382392717539812,2025,2.334560969153172,144
2006,Bhutan,2.085672918353577,2019,2.4,144
2007,Malawi,2.5737197110863703,2029,2.525887962699731,144
2008,Gabon,2.2,2017,2.1,144
2009,Malta,2.3,2018,2.3,144
2010,Bhutan,2.2800901228070183,2023,2.215284387989205,144
2011,Mali,2.1,2016,0.0,144
2012,Malawi,2.4780562143130918,2027,2.430224465926452,144
2013,Bhutan,2.150478653171391,2021,2.085672918353577,144
2014,Malawi,2.334560969153172,2024,2.2867292207665324,144
2015,Malawi,2.430224465926452,2026,2.382392717539812,144
2016,The Bahamas,2.0624242028117417,2020,2.0624242028117417,145
2017,The Bahamas,2.311277878364373,2027,2.2757273532854256,145
2018,The Bahamas,2.0624242028117417,2019,1.8,145
2019,Malta,2.1,2016,0.0,145
2020,The Bahamas,2.133525252969636,2022,2.097974727890689,145
2021,The Bahamas,2.169075778048584,2023,2.133525252969636,145
2022,The Bahamas,2.2401768282064785,2025,2.204626303127531,145
2023,The Bahamas,2.3468284034433204,2028,2.311277878364373,145
2024,The Bahamas,2.204626303127531,2024,2.169075778048584,145
2025,The Bahamas,2.382378928522268,2029,2.3468284034433204,145
2026,The Bahamas,2.2757273532854256,2026,2.2401768282064785,145
2027,Gabon,2.2,2018,2.2,145
2028,The Bahamas,2.097974727890689,2021,2.0624242028117417,145
2029,Madagascar,2.1,2017,2.0,145
2030,Gabon,2.1476749649122806,2025,2.1103818252361672,146
2031,Mali,2.2991693731444003,2028,2.2435339217273964,146
2032,Gabon,2.1103818252361672,2024,2.073088685560054,146
2033,Madagascar,2.0,2016,0.0,146
2034,Mali,2.3548048245614046,2029,2.2991693731444003,146
2035,Mali,2.187898470310392,2026,2.132263018893388,146
2036,Bhutan,2.0,2017,2.1,146
2037,Gabon,1.961209266531714,2019,2.2,146
2038,Gabon,2.073088685560054,2023,2.0357955458839405,146
2039,Gabon,2.0357955458839405,2022,1.9985024062078276,146
2040,Madagascar,2.1,2018,2.1,146
2041,Gabon,1.961209266531714,2020,1.961209266531714,146
2042,Gabon,1.9985024062078276,2021,1.961209266531714,146
2043,Mali,2.2435339217273964,2027,2.187898470310392,146
2044,Guinea,2.0,2018,2.3,147
2045,Eswatini,1.9700250022807024,2022,1.9298044829284755,147
2046,Gabon,2.2595543839406207,2028,2.2222612442645078,147
2047,Mali,2.132263018893388,2025,2.0766275674763843,147
2048,Mali,2.0766275674763843,2024,2.02099211605938,147
2049,Gabon,2.296847523616734,2029,2.2595543839406207,147
2050,Eswatini,1.8895839635762488,2019,1.7,147
2051,Eswatini,1.9298044829284755,2021,1.8895839635762488,147
2052,Gabon,2.184968104588394,2026,2.1476749649122806,147
2053,Gabon,2.2222612442645078,2027,2.184968104588394,147
2054,Mali,2.02099211605938,2023,1.965356664642376,147
2055,Eswatini,1.8895839635762488,2020,1.8895839635762488,147
2056,Congo-Brazzaville,2.0,2017,1.5,147
2057,Malawi,2.0,2016,0.0,147
2058,The Bahamas,1.7,2016,0.0,148
2059,Eswatini,2.1711275990418355,2027,2.130907079689609,148
2060,Mali,1.965356664642376,2022,1.909721213225372,148
2061,Eswatini,2.090686560337382,2025,2.0504660409851554,148
2062,Eswatini,2.2515686377462893,2029,2.211348118394062,148
2063,Mali,1.909721213225372,2021,1.854085761808368,148
2064,Eswatini,2.211348118394062,2028,2.1711275990418355,148
2065,Guadeloupe,1.8628305570991908,2019,1.5,148
2066,Eswatini,2.130907079689609,2026,2.090686560337382,148
2067,Guadeloupe,1.8628305570991908,2020,1.8628305570991908,148
2068,BTC,1.920785922025413,2017,0.4631944495588068,148
2069,Eswatini,2.0102455216329287,2023,1.9700250022807024,148
2070,Congo-Brazzaville,2.0,2018,2.0,148
2071,Eswatini,2.0504660409851554,2024,2.0102455216329287,148
2072,Guadeloupe,2.131079191004049,2027,2.092757957589069,149
2073,Mali,1.854085761808368,2019,3.0,149
2074,Malawi,1.9,2017,2.0,149
2075,Guadeloupe,2.054436724174089,2025,2.01611549075911,149
2076,Mali,1.854085761808368,2020,1.854085761808368,149
2077,Burkina Faso,1.8,2018,1.6,149
2078,Guadeloupe,1.9394730239291504,2022,1.9011517905141704,149
2079,Suriname,1.7,2016,0.0,149
2080,Madagascar,2.216228662145749,2029,2.1729465167408906,149
2081,Guadeloupe,2.092757957589069,2026,2.054436724174089,149
2082,Guadeloupe,1.97779425734413,2023,1.9394730239291504,149
2083,Guadeloupe,1.9011517905141704,2021,1.8628305570991908,149
2084,Madagascar,2.1729465167408906,2028,2.1296643713360326,149
2085,Guadeloupe,2.01611549075911,2024,1.97779425734413,149
2086,Guam,1.8531351412881245,2020,1.8531351412881245,150
2087,Madagascar,2.1296643713360326,2027,2.086382225931174,150
2088,Guam,1.8531351412881245,2019,1.6,150
2089,Guadeloupe,2.169400424419029,2028,2.131079191004049,150
2090,Guam,1.7,2017,1.6,150
2091,Guam,1.873956529310392,2021,1.8531351412881245,150
2092,The Bahamas,1.8,2018,1.7,150
2093,Madagascar,1.9998179351214576,2024,1.9565357897165996,150
2094,Madagascar,2.043100080526316,2025,1.9998179351214576,150
2095,Guadeloupe,2.2077216578340084,2029,2.169400424419029,150
2096,Madagascar,2.086382225931174,2026,2.043100080526316,150
2097,Madagascar,1.9565357897165996,2023,1.9132536443117407,150
2098,Guam,1.6,2016,0.0,150
2099,Madagascar,1.9132536443117407,2022,1.8699714989068827,150
2100,Guam,1.9572420813994604,2025,1.9364206933771928,151
2101,Madagascar,1.8699714989068827,2021,1.8266893535020243,151
2102,Madagascar,1.8266893535020243,2020,1.8266893535020243,151
2103,Guam,1.8947779173326589,2022,1.873956529310392,151
2104,Guam,1.978063469421728,2026,1.9572420813994604,151
2105,Guam,1.9988848574439948,2027,1.978063469421728,151
2106,The Bahamas,1.7,2017,1.7,151
2107,Guam,2.040527633488529,2029,2.0197062454662618,151
2108,Guam,2.0197062454662618,2028,1.9988848574439948,151
2109,Suriname,1.7,2018,1.7,151
2110,Madagascar,1.8266893535020243,2019,2.1,151
2111,Guam,1.915599305354926,2023,1.8947779173326589,151
2112,Guam,1.9364206933771928,2024,1.915599305354926,151
2113,Eswatini,1.6,2016,0.0,151
2114,Suriname,1.7195289622132253,2021,1.704584620107962,152
2115,Eswatini,1.7,2018,1.6,152
2116,Martinique,1.7793795206720648,2023,1.7445725893299595,152
2117,Suriname,1.7,2017,1.7,152
2118,Martinique,1.7445725893299595,2022,1.7097656579878542,152
2119,Martinique,1.81418645201417,2024,1.7793795206720648,152
2120,Burkina Faso,1.5,2016,0.0,152
2121,Martinique,1.9882211087246964,2029,1.953414177382591,152
2122,Martinique,1.953414177382591,2028,1.9186072460404855,152
2123,Martinique,1.9186072460404855,2027,1.8838003146983808,152
2124,Martinique,1.8838003146983808,2026,1.8489933833562755,152
2125,Suriname,1.704584620107962,2020,1.704584620107962,152
2126,Suriname,1.704584620107962,2019,1.7,152
2127,Martinique,1.8489933833562755,2025,1.81418645201417,152
2128,Guam,1.6,2018,1.7,153
2129,Martinique,1.7097656579878542,2021,1.674958726645749,153
2130,Martinique,1.674958726645749,2019,1.4,153
2131,Suriname,1.7494176464237516,2023,1.7344733043184883,153
2132,Suriname,1.7643619885290147,2024,1.7494176464237516,153
2133,Burkina Faso,1.6,2017,1.5,153
2134,Suriname,1.8390836990553303,2029,1.8241393569500672,153
2135,Suriname,1.7344733043184883,2022,1.7195289622132253,153
2136,Suriname,1.7942506727395409,2026,1.7793063306342778,153
2137,Martinique,1.674958726645749,2020,1.674958726645749,153
2138,Congo-Brazzaville,1.5,2016,0.0,153
2139,Suriname,1.8241393569500672,2028,1.809195014844804,153
2140,Suriname,1.7793063306342778,2025,1.7643619885290147,153
2141,Suriname,1.809195014844804,2027,1.7942506727395409,153
2142,Guinea,1.5763270794534416,2026,1.545518271012146,154
2143,Niger,1.6,2018,1.1,154
2144,Guadeloupe,1.5,2016,0.0,154
2145,Guinea,1.453091845688259,2022,1.422283037246964,154
2146,Eswatini,1.6,2017,1.6,154
2147,Guinea,1.3914742288056683,2020,1.3914742288056683,154
2148,Guinea,1.5147094625708506,2024,1.483900654129555,154
2149,Guinea,1.483900654129555,2023,1.453091845688259,154
2150,Burkina Faso,1.6381881959973017,2028,1.59974820651552,154
2151,Guinea,1.422283037246964,2021,1.3914742288056683,154
2152,Guinea,1.3914742288056683,2019,2.0,154
2153,Guinea,1.607135887894737,2027,1.5763270794534416,154
2154,Guinea,1.545518271012146,2025,1.5147094625708506,154
2155,Burkina Faso,1.6766281854790828,2029,1.6381881959973017,154
2156,Malawi,1.5,2018,1.9,155
2157,Burkina Faso,1.561308217033739,2026,1.5228682275519572,155
2158,Burkina Faso,1.59974820651552,2027,1.561308217033739,155
2159,Burkina Faso,1.5228682275519572,2025,1.484428238070176,155
2160,Martinique,1.3,2016,0.0,155
2161,Burkina Faso,1.3306682801430505,2019,1.8,155
2162,Guinea,1.6687535047773283,2029,1.637944696336033,155
2163,Burkina Faso,1.4459882485883944,2023,1.407548259106613,155
2164,Burkina Faso,1.407548259106613,2022,1.3691082696248318,155
2165,Guadeloupe,1.5,2017,1.5,155
2166,Burkina Faso,1.484428238070176,2024,1.4459882485883944,155
2167,Guinea,1.637944696336033,2028,1.607135887894737,155
2168,Burkina Faso,1.3691082696248318,2021,1.3306682801430505,155
2169,Burkina Faso,1.3306682801430505,2020,1.3306682801430505,155
2170,Martinique,1.4,2017,1.3,156
2171,Equatorial Guinea,1.2,2016,0.0,156
2172,Congo-Brazzaville,1.2214785593792177,2022,1.19250871120108,156
2173,Congo-Brazzaville,1.2794182557354927,2024,1.2504484075573552,156
2174,Congo-Brazzaville,1.3663278002699055,2027,1.3373579520917682,156
2175,Congo-Brazzaville,1.19250871120108,2021,1.1635388630229422,156
2176,Congo-Brazzaville,1.3373579520917682,2026,1.3083881039136305,156
2177,Congo-Brazzaville,1.1635388630229422,2019,2.0,156
2178,Congo-Brazzaville,1.1635388630229422,2020,1.1635388630229422,156
2179,Congo-Brazzaville,1.3083881039136305,2025,1.2794182557354927,156
2180,Congo-Brazzaville,1.2504484075573552,2023,1.2214785593792177,156
2181,Congo-Brazzaville,1.424267496626181,2029,1.3952976484480435,156
2182,Congo-Brazzaville,1.3952976484480435,2028,1.3663278002699055,156
2183,Guadeloupe,1.5,2018,1.5,156
2184,Barbados,1.2317775836707152,2024,1.2087368885290148,157
2185,Barbados,1.2548182788124156,2025,1.2317775836707152,157
2186,Barbados,1.3008996690958166,2027,1.277858973954116,157
2187,Barbados,1.162655498245614,2021,1.1396148031039135,157
2188,Barbados,1.3469810593792173,2029,1.323940364237517,157
2189,Barbados,1.1396148031039135,2020,1.1396148031039135,157
2190,Barbados,1.323940364237517,2028,1.3008996690958166,157
2191,Barbados,1.1856961933873145,2022,1.162655498245614,157
2192,Barbados,1.277858973954116,2026,1.2548182788124156,157
2193,Togo,1.3,2017,1.0,157
2194,Barbados,1.1396148031039135,2019,1.0,157
2195,Martinique,1.4,2018,1.4,157
2196,Benin,1.1,2016,0.0,157
2197,Barbados,1.2087368885290148,2023,1.1856961933873145,157
2198,Benin,1.199956029014845,2024,1.1708822852901488,158
2199,Benin,1.3162510039136306,2028,1.2871772601889342,158
2200,Benin,1.1418085415654524,2022,1.112734797840756,158
2201,Equatorial Guinea,1.2,2017,1.2,158
2202,Benin,1.345324747638327,2029,1.3162510039136306,158
2203,Benin,1.1708822852901488,2023,1.1418085415654524,158
2204,Benin,1.0836610541160596,2020,1.0836610541160596,158
2205,Togo,1.3,2018,1.3,158
2206,Benin,1.2290297727395414,2025,1.199956029014845,158
2207,Benin,1.112734797840756,2021,1.0836610541160596,158
2208,Niger,1.1,2016,0.0,158
2209,Benin,1.2581035164642378,2026,1.2290297727395414,158
2210,Benin,1.0836610541160596,2019,1.2,158
2211,Benin,1.2871772601889342,2027,1.2581035164642378,158
2212,Aruba,1.0823327127783404,2020,1.0823327127783404,159
2213,Aruba,1.0823327127783404,2019,0.9,159
2214,Aruba,1.133686638998988,2022,1.1080096758886642,159
2215,Aruba,1.2877484176609315,2028,1.2620714545506075,159
2216,Barbados,1.0,2016,0.0,159
2217,Aruba,1.185040565219636,2024,1.159363602109312,159
2218,Equatorial Guinea,1.3203856342780027,2029,1.286866976383266,159
2219,Aruba,1.159363602109312,2023,1.133686638998988,159
2220,Aruba,1.2107175283299598,2025,1.185040565219636,159
2221,Equatorial Guinea,1.3,2018,1.2,159
2222,Benin,1.1,2017,1.1,159
2223,Aruba,1.2363944914402836,2026,1.2107175283299598,159
2224,Aruba,1.2620714545506075,2027,1.2363944914402836,159
2225,Aruba,1.1080096758886642,2021,1.0823327127783404,159
2226,French Guiana,1.1244557344534414,2023,1.0993815808704457,160
2227,Equatorial Guinea,1.1863110026990555,2025,1.1527923448043187,160
2228,Benin,1.2,2018,1.1,160
2229,Equatorial Guinea,1.2198296605937924,2026,1.1863110026990555,160
2230,French Guiana,1.0492332737044534,2019,1.0,160
2231,Togo,1.0,2016,0.0,160
2232,French Guiana,1.074307427287449,2021,1.0492332737044534,160
2233,French Guiana,1.0492332737044534,2020,1.0492332737044534,160
2234,Aruba,1.3134253807712553,2029,1.2877484176609315,160
2235,Equatorial Guinea,1.1527923448043187,2024,1.1192736869095818,160
2236,French Guiana,1.0993815808704457,2022,1.074307427287449,160
2237,Niger,1.1,2017,1.1,160
2238,Equatorial Guinea,1.286866976383266,2028,1.2533483184885292,160
2239,Equatorial Guinea,1.2533483184885292,2027,1.2198296605937924,160
2240,Togo,1.0675928151147098,2021,1.045948782726046,161
2241,Togo,1.045948782726046,2020,1.045948782726046,161
2242,French Guiana,1.1996781952024291,2026,1.1746040416194332,161
2243,French Guiana,1.0,2018,1.0,161
2244,French Guiana,1.1495298880364373,2024,1.1244557344534414,161
2245,Togo,1.0892368475033738,2022,1.0675928151147098,161
2246,Equatorial Guinea,1.1192736869095818,2023,1.085755029014845,161
2247,Barbados,1.0,2017,1.0,161
2248,Mauritania,1.0,2016,0.0,161
2249,French Guiana,1.224752348785425,2027,1.1996781952024291,161
2250,French Guiana,1.1746040416194332,2025,1.1495298880364373,161
2251,French Guiana,1.2498265023684212,2028,1.224752348785425,161
2252,Togo,1.045948782726046,2019,1.3,161
2253,French Guiana,1.274900655951417,2029,1.2498265023684212,161
2254,Equatorial Guinea,1.085755029014845,2022,1.052236371120108,162
2255,Fiji,1.0,2018,1.0,162
2256,Togo,1.1108808798920378,2023,1.0892368475033738,162
2257,Fiji,1.0,2017,0.9,162
2258,Fiji,0.9,2016,0.0,162
2259,Togo,1.1758129770580297,2026,1.1541689446693657,162
2260,Togo,1.1541689446693657,2025,1.1325249122807015,162
2261,Togo,1.2407450742240214,2029,1.2191010418353574,162
