,country,value,year,rank
2068,Aruba,1.2620714545506075,2027,160
2069,Benin,1.2,2018,160
2070,Aruba,1.0823327127783404,2020,160
2071,Aruba,1.133686638998988,2022,160
2072,Aruba,1.2363944914402836,2026,160
2073,Equatorial Guinea,1.3203856342780027,2029,160
2074,Aruba,1.2107175283299598,2025,160
2075,Aruba,1.2877484176609315,2028,160
2076,Montserrat,,2019,160
2077,Aruba,1.1080096758886642,2021,160
2078,Aruba,1.159363602109312,2023,160
2079,Aruba,1.185040565219636,2024,160
2080,Equatorial Guinea,1.286866976383266,2028,161
2081,Aruba,1.3134253807712553,2029,161
2082,French Guiana,1.0993815808704457,2022,161
2083,Equatorial Guinea,1.2533483184885292,2027,161
2084,Equatorial Guinea,1.1863110026990555,2025,161
2085,French Guiana,1.1244557344534414,2023,161
2086,French Guiana,1.074307427287449,2021,161
2087,Equatorial Guinea,1.2198296605937924,2026,161
2088,Equatorial Guinea,1.1527923448043187,2024,161
2089,Barbados,1.0,2017,161
2090,French Guiana,1.0492332737044534,2020,161
2091,Morocco,,2019,161
2092,French Guiana,1.0,2018,161
2093,Togo,1.0892368475033738,2022,162
2094,Equatorial Guinea,1.1192736869095818,2023,162
2095,French Guiana,1.0,2017,162
2096,French Guiana,1.1746040416194332,2025,162
2097,Togo,1.0675928151147098,2021,162
2098,French Guiana,1.1996781952024291,2026,162
2099,French Guiana,1.224752348785425,2027,162
2100,Togo,1.045948782726046,2020,162
2101,French Guiana,1.274900655951417,2029,162
2102,Mozambique,,2019,162
2103,French Guiana,1.1495298880364373,2024,162
2104,Fiji,1.0,2018,162
2105,French Guiana,1.2498265023684212,2028,162
2106,Togo,1.1758129770580297,2026,163
2107,Togo,1.1325249122807015,2024,163
2108,Fiji,1.0,2017,163
2109,Namibia,,2019,163
2110,Equatorial Guinea,1.085755029014845,2022,163
2111,Barbados,1.0,2018,163
2112,Equatorial Guinea,1.052236371120108,2021,163
2113,Togo,1.1108808798920378,2023,163
2114,Togo,1.1541689446693657,2025,163
2115,Equatorial Guinea,1.0187177132253713,2020,163
2116,Togo,1.1974570094466936,2027,163
2117,Togo,1.2191010418353574,2028,163
2118,Togo,1.2407450742240214,2029,163
2119,Niger,1.208972618083671,2029,164
2120,Niger,1.0915377800269908,2024,164
2121,Niger,1.0445638448043189,2022,164
2122,Aruba,0.9,2018,164
2123,Niger,1.161998682860999,2027,164
2124,Niger,0.9975899095816466,2020,164
2125,Niger,1.0210768771929828,2021,164
2126,Niger,1.1385117152496629,2026,164
2127,Nauru,,2019,164
2128,Niger,1.1150247476383268,2025,164
2129,Niger,1.185485650472335,2028,164
2130,Aruba,0.9,2017,164
2131,Niger,1.068050812415655,2023,164
2132,Lesotho,0.9,2018,165
2133,Fiji,1.121593427643725,2027,165
2134,Fiji,1.140264915087045,2028,165
2135,Nepal,,2019,165
2136,Fiji,1.1589364025303648,2029,165
2137,Mauritania,0.9,2017,165
2138,Fiji,1.1029219402004051,2026,165
2139,Fiji,1.084250452757085,2025,165
2140,Fiji,0.990893015540486,2020,165
2141,Fiji,1.0469074778704457,2023,165
2142,Fiji,1.028235990427126,2022,165
2143,Fiji,1.0655789653137655,2024,165
2144,Fiji,1.009564502983806,2021,165
2145,Mauritania,1.0625323633157897,2026,166
2146,Mauritania,1.1390306944534416,2029,166
2147,Mauritania,1.0880318070283403,2027,166
2148,Mauritania,1.037032919603239,2025,166
2149,Guyana,0.9,2018,166
2150,Mauritania,1.0115334758906884,2024,166
2151,Mauritania,0.986034032178138,2023,166
2152,Mauritania,0.9350351447530368,2021,166
2153,Mauritania,0.9605345884655874,2022,166
2154,Mauritania,1.113531250740891,2028,166
2155,Lesotho,0.9,2017,166
2156,Netherlands Antilles,0.9143919897435896,2020,166
2157,Netherlands Antilles,,2019,166
2158,Lesotho,1.0572092303792175,2026,167
2159,New Caledonia,,2019,167
2160,Lesotho,1.031624535597841,2025,167
2161,Lesotho,1.1083786199419705,2028,167
2162,Guyana,0.9,2017,167
2163,Mauritania,0.9,2018,167
2164,Lesotho,0.9292857564723348,2021,167
2165,Mauritania,0.909535701040486,2020,167
2166,Lesotho,1.133963314723347,2029,167
2167,Lesotho,1.0060398408164646,2024,167
2168,Lesotho,1.082793925160594,2027,167
2169,Lesotho,0.9548704512537114,2022,167
2170,Lesotho,0.980455146035088,2023,167
2171,Netherlands Antilles,0.9241175897435896,2024,168
2172,Netherlands Antilles,0.8,2017,168
2173,Netherlands Antilles,0.9192547897435897,2022,168
2174,Guyana,0.9487349181511472,2028,168
2175,Lesotho,0.9037010616909584,2020,168
2176,Netherlands Antilles,0.9289803897435897,2026,168
2177,Rwanda,0.8,2018,168
2178,Netherlands Antilles,0.9216861897435896,2023,168
2179,Guyana,0.9326732215924428,2027,168
2180,Netherlands Antilles,0.9168233897435896,2021,168
2181,Nicaragua,,2019,168
2182,Netherlands Antilles,0.9265489897435896,2025,168
2183,Guyana,0.9647966147098516,2029,168
2184,Niger,,2019,169
2185,Guyana,0.836303042240216,2021,169
2186,Netherlands Antilles,0.9338431897435896,2028,169
2187,Guyana,0.8844881319163295,2024,169
2188,Netherlands Antilles,0.7,2018,169
2189,Guyana,0.8523647387989205,2022,169
2190,Guyana,0.9166115250337384,2026,169
2191,Guyana,0.9005498284750338,2025,169
2192,Guyana,0.868426435357625,2023,169
2193,Netherlands Antilles,0.9362745897435896,2029,169
2194,Netherlands Antilles,0.9314117897435896,2027,169
2195,Guyana,0.8202413456815116,2020,169
2196,Rwanda,0.8,2017,169
2197,Cayman Islands,0.8107583862753039,2028,170
2198,Cayman Islands,0.7454483945344131,2024,170
2199,Nigeria,,2019,170
2200,Cayman Islands,0.7781033904048585,2026,170
2201,Cayman Islands,0.7127933986639678,2022,170
2202,Cayman Islands,0.8270858842105265,2029,170
2203,Bermuda,0.6993649119882226,2021,170
2204,U.S. Virgin Islands,0.6,2018,170
2205,Cayman Islands,0.7944308883400812,2027,170
2206,Cayman Islands,0.7291208965991905,2023,170
2207,U.S. Virgin Islands,0.7034317301619428,2020,170
2208,Maldives,0.6,2017,170
2209,Cayman Islands,0.7617758924696358,2025,170
2210,Belize,0.6,2017,171
2211,French Polynesia,0.7869271414372471,2029,171
2212,Bermuda,0.7175743600456388,2023,171
2213,Bermuda,0.7084696360169307,2022,171
2214,North Korea,,2019,171
2215,Cayman Islands,0.6,2018,171
2216,French Polynesia,0.7740488118765183,2028,171
2217,Bermuda,0.6902601879595144,2020,171
2218,U.S. Virgin Islands,0.698821581781376,2021,171
2219,Bermuda,0.7357838081030551,2025,171
2220,Bermuda,0.7266790840743469,2024,171
2221,French Polynesia,0.7611704823157897,2027,171
2222,French Polynesia,0.7482921527550609,2026,171
2223,French Polynesia,0.7225354936336034,2024,172
2224,Bermuda,0.6,2018,172
2225,Cayman Islands,0.6964659007287451,2021,172
2226,Bermuda,0.7722027042178876,2029,172
2227,Cayman Islands,0.6801384027935224,2020,172
2228,Bermuda,0.7448885321317632,2026,172
2229,Oman,,2019,172
2230,French Polynesia,0.7354138231943321,2025,172
2231,French Polynesia,0.6967788345121458,2022,172
2232,Bermuda,0.7630979801891795,2028,172
2233,Bermuda,0.6,2017,172
2234,French Polynesia,0.7096571640728746,2023,172
2235,Bermuda,0.7539932561604714,2027,172
2236,French Polynesia,0.6710221753906884,2020,173
2237,Belize,0.6,2018,173
2238,U.S. Virgin Islands,0.6896012850202424,2023,173
2239,Cayman Islands,0.6,2017,173
2240,French Polynesia,0.6839005049514172,2021,173
2241,U.S. Virgin Islands,0.6849911366396755,2024,173
2242,Pakistan,,2019,173
2243,Belize,0.7062506446018894,2029,173
2244,U.S. Virgin Islands,0.6757708398785419,2026,173
2245,U.S. Virgin Islands,0.6803809882591088,2025,173
2246,Belize,0.6918821640553307,2028,173
2247,Belize,0.677513683508772,2027,173
2248,U.S. Virgin Islands,0.6942114334008092,2022,173
2249,Maldives,0.6,2018,174
2250,Belize,0.6200397613225371,2023,174
2251,Belize,0.576934319682861,2020,174
2252,U.S. Virgin Islands,0.6711606914979751,2027,174
2253,Belize,0.5913028002294197,2021,174
2254,Belize,0.6344082418690958,2024,174
2255,Belize,0.6631452029622132,2026,174
2256,Belize,0.6056712807759784,2022,174
2257,Belize,0.6487767224156545,2025,174
2258,U.S. Virgin Islands,0.6665505431174084,2028,174
2259,Greenland,0.5,2017,174
2260,U.S. Virgin Islands,0.6619403947368415,2029,174
2261,Palestinian Territories,,2019,174
2262,U.S. Pacific Islands,0.6251891113360325,2028,175
2263,South Sudan,0.5,2017,175
2264,U.S. Pacific Islands,0.5423342064777329,2021,175
2265,U.S. Pacific Islands,0.55417062145749,2022,175
2266,U.S. Pacific Islands,0.6133526963562754,2027,175
2267,U.S. Pacific Islands,0.5896798663967613,2025,175
2268,Panama,,2019,175
2269,U.S. Pacific Islands,0.5778434514170042,2024,175
2270,U.S. Pacific Islands,0.6015162813765184,2026,175
2271,U.S. Pacific Islands,0.5304977914979758,2020,175
2272,U.S. Pacific Islands,0.566007036437247,2023,175
2273,DASH,0.5808855583794551,2018,175
2274,U.S. Pacific Islands,0.6370255263157896,2029,175
2275,Rwanda,0.5317312277294197,2021,176
2276,U.S. Virgin Islands,0.5,2017,176
2277,U.S. Pacific Islands,0.5,2018,176
2278,Rwanda,0.519774110355938,2020,176
2279,Papua New Guinea,,2019,176
2280,Rwanda,0.5795596972233469,2025,176
2281,Rwanda,0.6154310493437922,2028,176
2282,Rwanda,0.6034739319703105,2027,176
2283,Rwanda,0.627388166717274,2029,176
2284,Rwanda,0.5436883451029015,2022,176
2285,Rwanda,0.5676025798498652,2024,176
2286,Rwanda,0.5556454624763834,2023,176
2287,Rwanda,0.5915168145968287,2026,176
2288,Maldives,0.5921279627530366,2029,177
2289,Greenland,0.4672755155195681,2020,177
2290,Maldives,0.5059253440485831,2023,177
2291,Maldives,0.4771911378137654,2021,177
2292,Maldives,0.4915582409311743,2022,177
2293,Maldives,0.534659550283401,2025,177
2294,French Polynesia,0.5,2017,177
2295,Paraguay,,2019,177
2296,Maldives,0.5777608596356277,2028,177
2297,Cabo Verde,0.5,2018,177
2298,Maldives,0.5202924471659921,2024,177
2299,Maldives,0.5490266534008099,2026,177
2300,Maldives,0.5633937565182188,2027,177
2301,Greenland,0.5197684466936573,2026,178
2302,Greenland,0.4760243373819164,2021,178
2303,U.S. Pacific Islands,0.5,2017,178
2304,Greenland,0.4847731592442645,2022,178
2305,Greenland,0.5460149122807018,2029,178
2306,Greenland,0.5372660904183536,2028,178
2307,Greenland,0.5022708029689609,2024,178
2308,Greenland,0.511019624831309,2025,178
2309,Greenland,0.5,2018,178
2310,Maldives,0.4628240346963565,2020,178
2311,Peru,,2019,178
2312,Greenland,0.5285172685560054,2027,178
2313,Greenland,0.4935219811066127,2023,178
2314,Cabo Verde,0.4858894817813766,2027,179
2315,Cabo Verde,0.4975306720647774,2028,179
2316,Cabo Verde,0.4160423400809717,2021,179
2317,Cabo Verde,0.4509659109311742,2024,179
2318,Burundi,0.4,2017,179
2319,Saint Lucia,0.4057895257125507,2020,179
2320,Cabo Verde,0.4276835303643725,2022,179
2321,Cabo Verde,0.4393247206477734,2023,179
2322,Cabo Verde,0.462607101214575,2025,179
2323,South Sudan,0.5,2018,179
2324,Cabo Verde,0.5091718623481782,2029,179
2325,Puerto Rico,,2019,179
2326,Cabo Verde,0.4742482914979758,2026,179
2327,Saint Lucia,0.4531664686477734,2025,180
2328,Saint Lucia,0.4342156914736843,2023,180
2329,Saint Lucia,0.4721172458218624,2027,180
2330,French Polynesia,0.5,2018,180
2331,Saint Lucia,0.4152649142995952,2021,180
2332,Saint Lucia,0.4436910800607288,2024,180
2333,Saint Lucia,0.481592634408907,2028,180
2334,Saint Lucia,0.4626418572348179,2026,180
2335,Qatar,,2019,180
2336,Saint Lucia,0.4910680229959515,2029,180
2337,Cabo Verde,0.4044011497975709,2020,180
2338,Saint Lucia,0.4247403028866398,2022,180
2339,Cabo Verde,0.4,2017,180
2340,Seychelles,0.4664566234817814,2027,181
2341,Seychelles,0.4461310404858301,2025,181
2342,Eritrea,0.4,2018,181
2343,Reunion,,2019,181
2344,Seychelles,0.4562938319838057,2026,181
2345,Haiti,0.4,2017,181
2346,Seychelles,0.4359682489878543,2024,181
2347,Seychelles,0.3953170829959515,2020,181
2348,Seychelles,0.4766194149797572,2028,181
2349,Seychelles,0.4258054574898786,2023,181
2350,Seychelles,0.4054798744939272,2021,181
2351,Seychelles,0.4156426659919029,2022,181
2352,Seychelles,0.4867822064777329,2029,181
2353,Eritrea,0.3624227553306344,2020,182
2354,Seychelles,0.4,2018,182
2355,Eritrea,0.4450459099865049,2028,182
2356,Eritrea,0.4243901213225372,2026,182
2357,Eritrea,0.4140622269905534,2025,182
2358,Eritrea,0.434718015654521,2027,182
2359,Eritrea,0.4553738043184887,2029,182
2360,Eritrea,0.3727506496626182,2021,182
2361,Rwanda,,2019,182
2362,Saint Lucia,0.4,2017,182
2363,Eritrea,0.3934064383265858,2023,182
2364,Eritrea,0.4037343326585696,2024,182
2365,Eritrea,0.383078543994602,2022,182
2366,Somalia,0.3480905032388665,2021,183
2367,Antigua and Barbuda,0.3946095619008098,2028,183
2368,Somalia,0.3430257495951418,2020,183
2369,Somalia,0.3632847641700406,2024,183
2370,Antigua and Barbuda,0.3865440847530366,2027,183
2371,Seychelles,0.4,2017,183
2372,Saint Helena,,2019,183
2373,Somalia,0.3582200105263159,2023,183
2374,Saint Lucia,0.4,2018,183
2375,Antigua and Barbuda,0.3784786076052633,2026,183
2376,Antigua and Barbuda,0.37041313045749,2025,183
2377,Somalia,0.3531552568825912,2022,183
2378,Antigua and Barbuda,0.4026750390485831,2029,183
2379,Somalia,0.3683495178137653,2025,184
2380,Somalia,0.3835437787449394,2028,184
2381,Somalia,0.3784790251012146,2027,184
2382,Saint Kitts and Nevis,,2019,184
2383,Antigua and Barbuda,0.3542821761619434,2023,184
2384,Haiti,0.4,2018,184
2385,Antigua and Barbuda,0.3381512218663969,2021,184
2386,South Sudan,0.3925160593792173,2029,184
2387,Antigua and Barbuda,0.3300857447186236,2020,184
2388,Antigua and Barbuda,0.3462166990141702,2022,184
2389,Somalia,0.37341427145749,2026,184
2390,Faroe Islands,0.3,2017,184
2391,Antigua and Barbuda,0.3623476533097167,2024,184
2392,South Sudan,0.3821421565452093,2028,185
2393,South Sudan,0.3510204480431849,2025,185
2394,South Sudan,0.3717682537112011,2027,185
2395,Saint Lucia,,2019,185
2396,South Sudan,0.3302726423751687,2023,185
2397,Antigua and Barbuda,0.3,2017,185
2398,"Gambia, The",0.3,2018,185
2399,South Sudan,0.3198987395411606,2022,185
2400,South Sudan,0.361394350877193,2026,185
2401,Haiti,0.3159279327935221,2020,185
2402,Haiti,0.3152726914979756,2021,185
2403,South Sudan,0.3406465452091768,2024,185
2404,Somalia,0.3886085323886641,2029,185
2405,Burundi,0.3297228101862349,2026,186
2406,Burundi,0.3360707111902835,2027,186
2407,Burundi,0.3487665131983806,2029,186
2408,South Sudan,0.3095248367071526,2021,186
2409,Haiti,0.3139622089068825,2023,186
2410,Saint Pierre and Miquelon,,2019,186
2411,Eritrea,0.3,2017,186
2412,Burundi,0.3233749091821863,2025,186
2413,South Sudan,0.2991509338731444,2020,186
2414,Burundi,0.3170270081781377,2024,186
2415,Antigua and Barbuda,0.3,2018,186
2416,Burundi,0.342418612194332,2028,186
2417,Haiti,0.314617450202429,2022,186
2418,Saint Vincent/Grenadines,,2019,187
2419,Burundi,0.2916354041619434,2020,187
2420,"Gambia, The",0.3315429165991904,2027,187
2421,"Gambia, The",0.3387412295546559,2028,187
2422,"Gambia, The",0.3243446036437247,2026,187
2423,Burundi,0.297983305165992,2021,187
2424,Burundi,0.3106791071740891,2023,187
2425,"Gambia, The",0.3171462906882591,2025,187
2426,Haiti,0.3133069676113359,2024,187
2427,Somalia,0.3,2017,187
2428,Liberia,0.3,2018,187
2429,Burundi,0.3043312061700405,2022,187
2430,"Gambia, The",0.3459395425101215,2029,187
2431,Faroe Islands,0.3208942430870445,2028,188
2432,"Gambia, The",0.3099479777327936,2024,188
2433,Burundi,0.3,2018,188
2434,"Gambia, The",0.3,2017,188
2435,Haiti,0.3126517263157893,2025,188
2436,Faroe Islands,0.2932435254453441,2021,188
2437,Faroe Islands,0.3248443456072874,2029,188
2438,Faroe Islands,0.3169441405668016,2027,188
2439,Faroe Islands,0.2892934229251012,2020,188
2440,Faroe Islands,0.3129940380465587,2026,188
2441,"Gambia, The",0.302749664777328,2023,188
2442,Samoa,,2019,188
2443,Faroe Islands,0.297193627965587,2022,188
2444,Haiti,0.3113412437246962,2027,189
2445,"Gambia, The",0.2883530388663968,2021,189
2446,"Gambia, The",0.2955513518218624,2022,189
2447,Faroe Islands,0.30114373048583,2023,189
2448,Faroe Islands,0.3050938330060728,2024,189
2449,Haiti,0.3100307611336031,2029,189
2450,"Gambia, The",0.2811547259109312,2020,189
2451,Faroe Islands,0.3090439355263158,2025,189
2452,Haiti,0.3106860024291497,2028,189
2453,Somalia,0.3,2018,189
2454,Sao Tome and Principe,,2019,189
2455,Liberia,0.3,2017,189
2456,Haiti,0.3119964850202428,2026,189
2457,Turks and Caicos Islands,0.235064528340081,2022,190
2458,Turks and Caicos Islands,0.2415750931174089,2023,190
2459,Turks and Caicos Islands,0.2545962226720648,2025,190
2460,Turks and Caicos Islands,0.2480856578947369,2024,190
2461,Faroe Islands,0.3,2018,190
2462,Turks and Caicos Islands,0.2806384817813765,2029,190
2463,Turks and Caicos Islands,0.2220433987854251,2020,190
2464,Turks and Caicos Islands,0.2285539635627531,2021,190
2465,Turks and Caicos Islands,0.2611067874493927,2026,190
2466,Grenada,0.2,2017,190
2467,Turks and Caicos Islands,0.2741279170040486,2028,190
2468,Turks and Caicos Islands,0.2676173522267207,2027,190
2469,Saudi Arabia,,2019,190
2470,Grenada,0.2438486629554656,2024,191
2471,Gibraltar,0.2,2017,191
2472,Grenada,0.2272128449392712,2021,191
2473,Grenada,0.232758117611336,2022,191
2474,Sierra Leone,0.2,2018,191
2475,Senegal,,2019,191
2476,Grenada,0.2216675722672065,2020,191
2477,Grenada,0.2383033902834008,2023,191
2478,Grenada,0.2660297536437247,2028,191
2479,Grenada,0.2493939356275304,2025,191
2480,Grenada,0.2549392082995951,2026,191
2481,LTC,0.2737428236607717,2029,191
2482,Grenada,0.2604844809716599,2027,191
2483,Grenada,0.2715750263157894,2029,192
2484,Turks and Caicos Islands,0.2,2018,192
2485,Saint Kitts and Nevis,0.205701767611336,2020,192
2486,Saint Kitts and Nevis,0.2359155473684211,2026,192
2487,Saint Kitts and Nevis,0.2409511773279352,2027,192
2488,Sierra Leone,0.2,2017,192
2489,Saint Kitts and Nevis,0.2107373975708502,2021,192
2490,Serbia,,2019,192
2491,Saint Kitts and Nevis,0.2157730275303644,2022,192
2492,Saint Kitts and Nevis,0.2308799174089069,2025,192
2493,Saint Kitts and Nevis,0.2208086574898786,2023,192
2494,Saint Kitts and Nevis,0.2258442874493927,2024,192
2495,LTC,0.2536431976281116,2028,192
2496,Chad,0.2163767619433198,2023,193
2497,Seychelles,,2019,193
2498,Chad,0.2027553493927125,2020,193
2499,Chad,0.207295820242915,2021,193
2500,Chad,0.2118362910931174,2022,193
2501,Chad,0.2254577036437247,2025,193
2502,Chad,0.2345386453441295,2027,193
2503,Saint Kitts and Nevis,0.2459868072874494,2028,193
2504,Chad,0.2209172327935223,2024,193
2505,DOGE,0.2531488792483981,2029,193
2506,Turks and Caicos Islands,0.2,2017,193
2507,American Samoa,0.2,2018,193
2508,Chad,0.2299981744939271,2026,193
2509,Gibraltar,0.1988520654520918,2021,194
2510,Gibraltar,0.219259621120108,2026,194
2511,Saint Kitts and Nevis,0.2510224372469636,2029,194
2512,Gibraltar,0.2,2018,194
2513,Sierra Leone,,2019,194
2514,Gibraltar,0.2070150877192982,2023,194
2515,LTC,0.2321575431931121,2027,194
2516,Chad,0.239079116194332,2028,194
2517,Gibraltar,0.1947705543184885,2020,194
2518,Gibraltar,0.202933576585695,2022,194
2519,Chad,0.2,2017,194
2520,Gibraltar,0.2151781099865047,2025,194
2521,Gibraltar,0.2110965988529015,2024,194
2522,Solomon Islands,,2019,195
2523,DOGE,0.2343794562290899,2028,195
2524,American Samoa,0.2,2017,195
2525,Chad,0.2436195870445344,2029,195
2526,Gibraltar,0.2233411322537112,2027,195
2527,American Samoa,0.1861952874493926,2020,195
2528,American Samoa,0.1980510931174088,2024,195
2529,American Samoa,0.2010150445344129,2025,195
2530,LTC,0.2113933470635693,2026,195
2531,American Samoa,0.1950871417004048,2023,195
2532,American Samoa,0.1891592388663967,2021,195
2533,American Samoa,0.1921231902834007,2022,195
2534,Saint Kitts and Nevis,0.2,2018,195
2535,DOGE,0.2143292711538851,2027,196
2536,Central African Republic,0.1672853313765182,2020,196
2537,Central African Republic,0.1754999611336032,2023,196
2538,Grenada,0.2,2018,196
2539,Saint Kitts and Nevis,0.2,2017,196
2540,American Samoa,0.2039789959514169,2026,196
2541,Gibraltar,0.2315041545209177,2029,196
2542,Central African Republic,0.1727617512145749,2022,196
2543,Gibraltar,0.2274226433873145,2028,196
2544,Central African Republic,0.1700235412955465,2021,196
2545,LTC,0.1906291509340265,2025,196
2546,Somalia,,2019,196
2547,Central African Republic,0.1782381710526316,2024,196
2548,American Samoa,0.2128708502024291,2029,197
2549,American Samoa,0.206942947368421,2027,197
2550,British Virgin Islands,0.1647232674677077,2021,197
2551,DOGE,0.194946019506146,2026,197
2552,South Sudan,,2019,197
2553,British Virgin Islands,0.1730864771409292,2023,197
2554,Chad,0.2,2018,197
2555,British Virgin Islands,0.1689048723043185,2022,197
2556,British Virgin Islands,0.1814496868141508,2025,197
2557,British Virgin Islands,0.17726808197754,2024,197
2558,American Samoa,0.209906898785425,2028,197
2559,Saint Vincent/Grenadines,0.1,2017,197
2560,British Virgin Islands,0.160541662631097,2020,197
2561,Saint Vincent/Grenadines,0.1614282252531174,2023,198
2562,Saint Vincent/Grenadines,0.1580856133944939,2022,198
2563,British Virgin Islands,0.193994501323983,2028,198
2564,Central African Republic,0.1,2017,198
2565,LTC,0.1703018162089644,2024,198
2566,ETH,0.205119248972163,2029,198
2567,Saint Vincent/Grenadines,0.1547430015358704,2021,198
2568,British Virgin Islands,0.1898128964873723,2027,198
2569,Central African Republic,0.1809763809716599,2025,198
2570,Central African Republic,0.1,2018,198
2571,British Virgin Islands,0.1856312916507615,2026,198
2572,Sri Lanka,,2019,198
2573,Saint Vincent/Grenadines,0.1514003896772469,2020,198
2574,Central African Republic,0.1864528008097166,2027,199
2575,LTC,0.1490438704663669,2023,199
2576,Central African Republic,0.1837145908906882,2026,199
2577,ETH,0.1904529025556178,2028,199
2578,Samoa,0.1356273534898785,2021,199
2579,Saint Vincent/Grenadines,0.1647708371117409,2024,199
2580,Samoa,0.1382631888582996,2022,199
2581,Samoa,0.1,2018,199
2582,British Virgin Islands,0.1981761061605938,2029,199
2583,DOGE,0.1755627678584069,2025,199
2584,British Virgin Islands,0.1,2017,199
2585,Samoa,0.1329915181214574,2020,199
2586,Sudan,,2019,199
2587,Saint Vincent/Grenadines,0.1,2018,200
2588,Suriname,,2019,200
2589,Central African Republic,0.1891910107287449,2028,200
2590,Sierra Leone,0.1294792764817814,2022,200
2591,Central African Republic,0.1919292206477733,2029,200
2592,Saint Vincent/Grenadines,0.1681134489703644,2025,200
2593,Samoa,0.1,2017,200
2594,Saint Vincent/Grenadines,0.1747986726876113,2027,200
2595,Sierra Leone,0.1303648665344129,2021,200
2596,Samoa,0.1408990242267206,2023,200
2597,Saint Vincent/Grenadines,0.1714560608289878,2026,200
2598,DOGE,0.156580780150359,2024,200
2599,Sierra Leone,0.1312504565870445,2020,200
2600,DOGE,0.1367431597638939,2023,201
2601,ETH,0.1595798956097636,2026,201
2602,DASH,0.0938986564203658,2017,201
2603,LTC,0.1075154782072814,2021,201
2604,Dominica,0.1039743986072874,2020,201
2605,Syria,,2019,201
2606,Saint Vincent/Grenadines,0.1781412845462348,2028,201
2607,Samoa,0.1461706949635627,2025,201
2608,Saint Vincent/Grenadines,0.1814838964048583,2029,201
2609,ETH,0.1747458298955992,2027,201
2610,Samoa,0.1435348595951417,2024,201
2611,LTC,0.1282796743368242,2022,201
2612,LTC,0.0671467670729183,2018,201
2613,DOGE,0.1173599081161547,2022,202
2614,Samoa,0.1540782010688259,2028,202
2615,ETH,0.1295812990508123,2024,202
2616,Solomon Islands,0.0973705444757085,2020,202
2617,Sierra Leone,0.1285936864291498,2023,202
2618,ETH,0.017395170570725,2017,202
2619,Samoa,0.1567140364372469,2029,202
2620,Samoa,0.1488065303319838,2026,202
2621,ETH,0.063697897175004,2018,202
2622,ETH,0.1444139613239281,2025,202
2623,Dominica,0.1063523265263158,2021,202
2624,Samoa,0.1514423657004048,2027,202
2625,Tanzania,,2019,202
2626,Sierra Leone,0.1250513262186235,2027,203
2627,Sierra Leone,0.1268225063238866,2025,203
2628,Sierra Leone,0.1241657361659919,2028,203
2629,Dominica,0.1253757498785425,2029,203
2630,Liberia,0.0877609372469632,2020,203
2631,Solomon Islands,0.0995759899635627,2021,203
2632,Sierra Leone,0.125936916271255,2026,203
2633,ETH,0.1140405422473642,2023,203
2634,Dominica,0.1087302544453441,2022,203
2635,DOGE,0.0542188436204872,2018,203
2636,LTC,0.005619022156988,2017,203
2637,Sierra Leone,0.1277080963765182,2024,203
2638,Thailand,,2019,203
2639,Dominica,0.1111081823643724,2023,204
2640,Dominica,0.1134861102834008,2024,204
2641,Sierra Leone,0.1232801461133603,2029,204
2642,DOGE,0.0044604836766355,2017,204
2643,The Bahamas,,2019,204
2644,Dominica,0.1182419661214575,2026,204
2645,Dominica,0.1206198940404858,2027,204
2646,Dominica,0.1229978219595142,2028,204
2647,Sao Tome and Principe,0.0693431093117409,2020,204
2648,Solomon Islands,0.101781435451417,2022,204
2649,ETC,0.0032836976673999,2018,204
2650,Dominica,0.1158640382024291,2025,204
2651,DOGE,0.0979766564684157,2021,204
2652,Solomon Islands,0.1150141083785425,2028,205
2653,Solomon Islands,0.1172195538663968,2029,205
2654,ETH,0.0988746079615286,2022,205
2655,Solomon Islands,0.1061923264271255,2024,205
2656,ETH,0.083708673675693,2021,205
2657,Solomon Islands,0.110603217402834,2026,205
2658,Solomon Islands,0.1039868809392713,2023,205
2659,Solomon Islands,0.1128086628906883,2027,205
2660,ETC,0.0014172752345916,2017,205
2661,BCH,0.0010334294382876,2018,205
2662,Timor-Leste,,2019,205
2663,Solomon Islands,0.1083977719149798,2025,205
2664,LTC,0.0652524041483394,2020,205
2665,Liberia,0.0742836558704449,2021,206
2666,Sao Tome and Principe,0.0801552064777328,2026,206
2667,VTC,0.0004524652042781,2018,206
2668,Sao Tome and Principe,0.0729471417004048,2022,206
2669,Sao Tome and Principe,0.0855612550607287,2029,206
2670,Sao Tome and Principe,0.0783531902834008,2025,206
2671,Sao Tome and Principe,0.0837592388663967,2028,206
2672,VTC,0.0001835478981289,2017,206
2673,Sao Tome and Principe,0.0819572226720647,2027,206
2674,Comoros,0.0630465574898785,2020,206
2675,Sao Tome and Principe,0.0765511740890688,2024,206
2676,Sao Tome and Principe,0.0747491578947368,2023,206
2677,Togo,,2019,206
2678,Comoros,0.0711433935222672,2025,207
2679,Comoros,0.0776208623481781,2029,207
2680,Tonga,,2019,207
2681,BCH,0.0001545079733176,2017,207
2682,Comoros,0.0760014951417004,2028,207
2683,Comoros,0.066285291902834,2022,207
2684,Comoros,0.0679046591093117,2023,207
2685,Vanuatu,0.0621200094895893,2020,207
2686,Comoros,0.0743821279352227,2027,207
2687,Comoros,0.0695240263157895,2024,207
2688,BSV,6.513825601467554e-05,2018,207
